z_m,x_focus_cm,IR_max_z,IR_abs_max_z,delta_n_elec_max_z,delta_n_rot_max_z,delta_n_elec_applied_max_z,delta_n_rot_applied_max_z,dphi_elec_max_abs_z,dphi_rot_max_abs_z,dphi_elec_applied_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z,raman_rhs_l2_norm,raman_target_loss_step_J,raman_actual_loss_step_J,raman_closure_residual_step,raman_target_loss_cumulative_J,raman_actual_loss_cumulative_J,raman_cumulative_closure_residual,raman_convolution_count_step,raman_operator_substep_count,raman_operator_walltime_step_s,raman_energy_projection_iterations,raman_energy_projection_scale_deviation,raman_energy_projection_initial_residual,gpu_allocated_step_bytes,gpu_reserved_step_bytes,raman_operator_applied
0.2176000028848648,-73.23999971151352,2960125014835200.0,2960125014835200.0,2.7596337659474557e-08,6.808287622561693e-08,2.7596337659474557e-08,0.0,2.167996353819035e-05,5.3486601245822385e-05,2.167996353819035e-05,0.0,0.0,0.0,577501528064.0,2.0351764717929655e-10,2.035157875557303e-10,9.09217578737298e-06,3.412018827475549e-07,3.412035596284113e-07,4.9615900934441015e-06,4.0,2.0,0.3814051151275635,2.0,4.948375043056785e-11,0.002106919651851058,0.0,0.0,1.0
0.21770000457763672,-73.22999954223633,2961145338003456.0,2961145338003456.0,2.7605878472058976e-08,6.810634545217908e-08,2.7605878472058976e-08,0.0,2.1687459593522362e-05,5.3505038522416726e-05,2.1687459593522362e-05,0.0,0.0,0.0,577671069696.0,2.0357376895319135e-10,2.0358226215932973e-10,4.166004146100022e-05,3.4140543903049547e-07,3.414071443330613e-07,4.983472990716109e-06,4.0,2.0,0.3816399872303009,2.0,2.245326147232163e-11,0.00095574208535254,0.0,0.0,1.0
0.21780000627040863,-73.21999937295914,2962107679113216.0,2962107679113216.0,2.7614918352014683e-08,6.812847885839801e-08,2.7614918352014683e-08,0.0,2.1694560928153805e-05,5.3522428061114624e-05,2.1694560928153805e-05,0.0,0.0,0.0,577840545792.0,2.0362990460487396e-10,2.0363147279489624e-10,7.67857000028016e-06,3.416090805785643e-07,3.4161078588113014e-07,4.98507915835944e-06,4.0,2.0,0.3812198340892792,2.0,5.932698776689449e-11,0.002524623414501548,0.0,0.0,1.0
0.21789999306201935,-73.21000069379807,2963011232858112.0,2963011232858112.0,2.7623469733839556e-08,6.814925512799164e-08,2.7623469733839556e-08,0.0,2.17012784560211e-05,5.353875531000085e-05,2.17012784560211e-05,0.0,0.0,0.0,578010021888.0,2.0368602637876876e-10,2.036994323217911e-10,6.580101035069674e-05,3.418127505483426e-07,3.4181448427261785e-07,5.021319338993635e-06,4.0,2.0,0.3460066616535187,1.0,6.4579452896396106e-12,0.00027473975205793977,0.0,0.0,1.0
0.21799999475479126,-73.20000052452087,2963856536109056.0,2963856536109056.0,2.763154860474515e-08,6.816870268266939e-08,2.763154860474515e-08,0.0,2.1707624910050072e-05,5.355402754503302e-05,2.1707624910050072e-05,0.0,0.0,0.0,578179432448.0,2.0374216203045137e-10,2.0374225917496602e-10,4.582308577028016e-07,3.4201650578324916e-07,3.42018211085815e-07,5.018601314077387e-06,4.0,2.0,0.38146451115608215,2.0,1.1595058246882672e-11,0.0004931446746923029,0.0,0.0,1.0
0.21809999644756317,-73.19000035524368,2964645736349696.0,2964645736349696.0,2.76391567410883e-08,6.81868499441407e-08,2.76391567410883e-08,0.0,2.1713603928219527e-05,5.356828842195682e-05,2.1713603928219527e-05,0.0,0.0,0.0,578348843008.0,2.0379829768213398e-10,2.0379417597915506e-10,2.0162711734883487e-05,3.422203178615746e-07,3.422220231641404e-07,5.003605110687204e-06,4.0,2.0,0.381885290145874,2.0,2.873257187729905e-11,0.0012216800823807716,0.0,0.0,1.0
0.21819999814033508,-73.18000018596649,2965379907321856.0,2965379907321856.0,2.7646308353723725e-08,6.820373954496972e-08,2.7646308353723725e-08,0.0,2.1719220967497677e-05,5.358155249268748e-05,2.1719220967497677e-05,0.0,0.0,0.0,578518188032.0,2.0385441945602878e-10,2.0384620380564655e-10,4.029226693091914e-05,3.4242415836160944e-07,3.4242586366417527e-07,4.976639502274338e-06,4.0,2.0,0.38211697340011597,2.0,1.557842743693527e-11,0.0006622016080655158,0.0,0.0,1.0
0.218299999833107,-73.1700000166893,2966060391202816.0,2966060391202816.0,2.7653006995365104e-08,6.821938569601116e-08,2.7653006995365104e-08,0.0,2.172448512283154e-05,5.359384886105545e-05,2.172448512283154e-05,0.0,0.0,0.0,578687598592.0,2.0391054122992358e-10,2.0391244248685325e-10,9.356514965475071e-06,3.4262805570506316e-07,3.426297894293384e-07,4.979246114089619e-06,4.0,2.0,0.38193845748901367,2.0,7.648992550457479e-12,0.00032504592672921717,0.0,0.0,1.0
0.2184000015258789,-73.15999984741211,2966700341329920.0,2966700341329920.0,2.7659257995082953e-08,6.823410814149611e-08,2.7659257995082953e-08,0.0,2.172939457523171e-05,5.360541399568319e-05,2.172939457523171e-05,0.0,0.0,0.0,578856943616.0,2.039666768816062e-10,2.0397482314304938e-10,3.994228973169811e-05,3.4283203831364517e-07,3.42833743616211e-07,5.000047167413868e-06,4.0,2.0,0.3812612295150757,2.0,6.85969059333047e-11,0.002914261305704713,0.0,0.0,1.0
0.21850000321865082,-73.14999967813492,2967301636751360.0,2967301636751360.0,2.7665079116445668e-08,6.8247935303134e-08,2.7665079116445668e-08,0.0,2.1733967514592223e-05,5.361627700040117e-05,2.1733967514592223e-05,0.0,0.0,0.0,579026223104.0,2.04022798655501e-10,2.040284885485022e-10,2.792157101794146e-05,3.430360493439366e-07,3.4303778306821187e-07,5.013680038246093e-06,4.0,2.0,0.38173869252204895,2.0,1.3602341475404955e-11,0.0005777198821306229,0.0,0.0,1.0
0.21860000491142273,-73.13999950885773,2967847097597952.0,2967847097597952.0,2.7670477464880605e-08,6.826048348784752e-08,2.7670477464880605e-08,0.0,2.1738207578891888e-05,5.362613228498958e-05,2.1738207578891888e-05,0.0,0.0,0.0,579195502592.0,2.040789204293958e-10,2.040817792536842e-10,1.3973639397590887e-05,3.4324014563935634e-07,3.4324185094192217e-07,5.019007403461728e-06,4.0,2.0,0.3816733658313751,2.0,9.02289354343111e-12,0.0003831143258139491,0.0,0.0,1.0
0.21870000660419464,-73.12999933958054,2968339945095168.0,2968339945095168.0,2.76754636985288e-08,6.82718166444829e-08,2.76754636985288e-08,0.0,2.1742125682067126e-05,5.363503805710934e-05,2.1742125682067126e-05,0.0,0.0,0.0,579364782080.0,2.041350560810784e-10,2.0413604140401276e-10,4.865890332439449e-06,3.434442703564855e-07,3.4344600408076076e-07,5.0189159992442e-06,4.0,2.0,0.38158929347991943,2.0,3.378075597026964e-11,0.0014339473564177752,0.0,0.0,1.0
0.21879999339580536,-73.12000066041946,2968779642372096.0,2968779642372096.0,2.7680064462742848e-08,6.828193477304012e-08,2.7680064462742848e-08,0.0,2.174574001401197e-05,5.364298340282403e-05,2.174574001401197e-05,0.0,0.0,0.0,579534061568.0,2.041911778549732e-10,2.0419965718332378e-10,4.1536219214322045e-05,3.436484519170335e-07,3.436501856413088e-07,5.040614269091748e-06,4.0,2.0,0.38182592391967773,2.0,2.4694690736737357e-11,0.0010479665361344814,0.0,0.0,1.0
0.21889999508857727,-73.11000049114227,2969171289702400.0,2969171289702400.0,2.768429396837746e-08,6.82909373495022e-08,2.768429396837746e-08,0.0,2.174906330765225e-05,5.365005927160382e-05,2.174906330765225e-05,0.0,0.0,0.0,579703275520.0,2.0424731350665581e-10,2.042479935182584e-10,3.285151478849002e-06,3.4385271874270984e-07,3.438544524669851e-07,5.039571533416165e-06,4.0,2.0,0.3818330466747284,2.0,2.8999247447814014e-11,0.0012302979594096541,0.0,0.0,1.0
0.21899999678134918,-73.10000032186508,2969515692392448.0,2969515692392448.0,2.768817353171471e-08,6.829885990100593e-08,2.768817353171471e-08,0.0,2.1752111933892593e-05,5.365628385334276e-05,2.1752111933892593e-05,0.0,0.0,0.0,579872555008.0,2.0430346303612623e-10,2.0430136749016725e-10,1.02371286629932e-05,3.440570139900956e-07,3.4405874771437084e-07,5.030500233260682e-06,4.0,2.0,0.3815324306488037,2.0,1.2017609130055007e-11,0.0005097121465951204,0.0,0.0,1.0
0.2190999984741211,-73.09000015258789,2969816340103168.0,2969816340103168.0,2.7691708481825117e-08,6.830577348182487e-08,2.7691708481825117e-08,0.0,2.1754889530711807e-05,5.3661715355701745e-05,2.1754889530711807e-05,0.0,0.0,0.0,580041834496.0,2.0435959868780884e-10,2.043636232462731e-10,1.9639690435724333e-05,3.442613660809002e-07,3.4426309980517544e-07,5.039172265242087e-06,4.0,2.0,0.38191938400268555,2.0,2.3298807327876148e-11,0.0009879075223580003,0.0,0.0,1.0
0.219200000166893,-73.0799999833107,2970075648753664.0,2970075648753664.0,2.769492368770443e-08,6.831174204080526e-08,2.769492368770443e-08,0.0,2.175741428800393e-05,5.366640107240528e-05,2.175741428800393e-05,0.0,0.0,0.0,580211113984.0,2.0441574821727926e-10,2.0442481041271776e-10,4.430417902767658e-05,3.444658034368331e-07,3.4446753716110834e-07,5.062473519501509e-06,4.0,2.0,0.3815491795539856,2.0,8.972755871639038e-11,0.003803556552156806,0.0,0.0,1.0
0.21930000185966492,-73.06999981403351,2970326904340480.0,2970326904340480.0,2.7697824478423172e-08,6.831751875324699e-08,2.7697824478423172e-08,0.0,2.1759693481726572e-05,5.367094126995653e-05,2.1759693481726572e-05,0.0,0.0,0.0,580380327936.0,2.0447191162453748e-10,2.0448308324372277e-10,5.4634914704365656e-05,3.446702692144754e-07,3.4467200293875067e-07,5.091881575935986e-06,4.0,2.0,0.38315868377685547,2.0,6.57840448781144e-11,0.002787820529192686,0.0,0.0,1.0
0.21940000355243683,-73.05999964475632,2970546752978944.0,2970546752978944.0,2.7700453486545484e-08,6.83225778175256e-08,2.7700453486545484e-08,0.0,2.1761758034699596e-05,5.367491394281387e-05,2.1761758034699596e-05,0.0,0.0,0.0,580549607424.0,2.0452808890958352e-10,2.04530725689267e-10,1.2911107660329435e-05,3.448747918355366e-07,3.448765539815213e-07,5.096519089420326e-06,4.0,2.0,0.3819153308868408,2.0,2.871569648732475e-11,0.0012165905209258199,0.0,0.0,1.0
0.21950000524520874,-73.04999947547913,2970738415894528.0,2970738415894528.0,2.7702817817498726e-08,6.832698318248731e-08,2.7702817817498726e-08,0.0,2.176361704187002e-05,5.3678377298638225e-05,2.176361704187002e-05,0.0,0.0,0.0,580718952448.0,2.0458426619462955e-10,2.0461747574085365e-10,0.00016234289796557277,3.4507937130001665e-07,3.4508116186771076e-07,5.189744115341455e-06,4.0,2.0,0.28406888246536255,0.0,0.0,0.0001841628400143236,0.0,0.0,1.0
0.21960000693798065,-73.03999930620193,2970905114312704.0,2970905114312704.0,2.7704956551133364e-08,6.833082011326042e-08,2.7704956551133364e-08,0.0,2.1765295969089493e-05,5.3681389545090497e-05,2.1765295969089493e-05,0.0,0.0,0.0,580888231936.0,2.0464044347967558e-10,2.0462989636094164e-10,5.155146209290251e-05,3.4528400760791556e-07,3.4528579817560967e-07,5.15611509399605e-06,4.0,2.0,0.38156408071517944,2.0,1.4233059175694507e-11,0.0006026802584528923,0.0,0.0,1.0
0.21969999372959137,-73.03000062704086,2971048458846208.0,2971048458846208.0,2.7706875016519916e-08,6.833411703155434e-08,2.7706875016519916e-08,0.0,2.1766803911305033e-05,5.3683979786001146e-05,2.1766803911305033e-05,0.0,0.0,0.0,581057642496.0,2.0469664852029723e-10,2.047127467541543e-10,7.86564705776982e-05,3.454887007592333e-07,3.4549051974863687e-07,5.19966306455899e-06,4.0,2.0,0.3820525109767914,2.0,7.53528350827537e-11,0.003189807990565896,0.0,0.0,1.0
0.21979999542236328,-73.02000045776367,2971171133849600.0,2971171133849600.0,2.7708624728006725e-08,6.833693788621531e-08,2.7708624728006725e-08,0.0,2.176817724830471e-05,5.3686195315094665e-05,2.176817724830471e-05,0.0,0.0,0.0,581226987520.0,2.047528674387067e-10,2.047576691532882e-10,2.3455875634681433e-05,3.4569345075396996e-07,3.456952697433735e-07,5.210476047068369e-06,4.0,2.0,0.3822746276855469,2.0,1.019559991988217e-10,0.004314775578677654,0.0,0.0,1.0
0.2198999971151352,-73.01000028848648,2971277165854720.0,2971277165854720.0,2.771020923830747e-08,6.833937504779897e-08,2.771020923830747e-08,0.0,2.1769421437056735e-05,5.3688112529926e-05,2.1769421437056735e-05,0.0,0.0,0.0,581396463616.0,2.0480910023490395e-10,2.0481261131521933e-10,1.711715776764322e-05,3.458982860138349e-07,3.45900076581529e-07,5.2175259952491615e-06,4.0,2.0,0.3814624547958374,2.0,1.1445289160860739e-11,0.0004842314519919455,0.0,0.0,1.0
0.2199999988079071,-73.00000011920929,2971370849828864.0,2971370849828864.0,2.7711674732699976e-08,6.834152799228832e-08,2.7711674732699976e-08,0.0,2.177057285734918e-05,5.36898041900713e-05,2.177057285734918e-05,0.0,0.0,0.0,581565939712.0,2.0486536078667683e-10,2.0486826124432866e-10,1.416859777236823e-05,3.4610314969540923e-07,3.4610494026310334e-07,5.22282425663434e-06,4.0,2.0,0.38229432702064514,2.0,4.9478199315444726e-11,0.002092760754749179,0.0,0.0,1.0
0.22010000050067902,-72.9899999499321,2971452185772032.0,2971452185772032.0,2.7713035422038956e-08,6.834340382511073e-08,2.7713035422038956e-08,0.0,2.1771642423118465e-05,5.3691273933509365e-05,2.1771642423118465e-05,0.0,0.0,0.0,581735481344.0,2.0492163521623752e-10,2.04915029389241e-10,3.21946972690057e-05,3.4630807022040244e-07,3.4630986078809656e-07,5.2006835176143795e-06,4.0,2.0,0.3827657103538513,2.0,3.8973713145651345e-11,0.0016480075428262353,0.0,0.0,1.0
0.22020000219345093,-72.97999978065491,2971526005522432.0,2971526005522432.0,2.7716923867160403e-08,6.834509491682184e-08,2.7716923867160403e-08,0.0,2.177469832531642e-05,5.369260907173157e-05,2.177469832531642e-05,0.0,0.0,0.0,581905088512.0,2.049779096457982e-10,2.0498193420426247e-10,1.9619195882114582e-05,3.465130475888145e-07,3.4651483815650863e-07,5.209212304180255e-06,4.0,2.0,0.3821081519126892,2.0,8.09785571931343e-12,0.0003423235029913485,0.0,0.0,1.0
0.22030000388622284,-72.96999961137772,2971862086713344.0,2971862086713344.0,2.7721240414280146e-08,6.83528256217869e-08,2.7721240414280146e-08,0.0,2.177808892156463e-05,5.3698680858360603e-05,2.177808892156463e-05,0.0,0.0,0.0,582074761216.0,2.0503422570872232e-10,2.0503601594334953e-10,8.702065315446816e-06,3.4671808180064545e-07,3.4671987236833957e-07,5.211278221395332e-06,4.0,2.0,0.3816356956958771,2.0,3.738742648806692e-11,0.0015800632536411285,0.0,0.0,1.0
0.22040000557899475,-72.95999944210052,2972303126167552.0,2972303126167552.0,2.7725754137009062e-08,6.836297217205356e-08,2.7725754137009062e-08,0.0,2.1781634131912142e-05,5.3706648031948134e-05,2.1781634131912142e-05,0.0,0.0,0.0,582244564992.0,2.0509056952722204e-10,2.0510892984049178e-10,8.951783820521086e-05,3.4692317285589525e-07,3.469249918452988e-07,5.261117621557787e-06,4.0,2.0,0.38185083866119385,2.0,8.968581433066447e-11,0.003789229318499565,0.0,0.0,1.0
0.22050000727176666,-72.94999927282333,2972770203860992.0,2972770203860992.0,2.7730481022558706e-08,6.837371557821825e-08,2.7730481022558706e-08,0.0,2.1785348508274183e-05,5.371508814278059e-05,2.1785348508274183e-05,0.0,0.0,0.0,582414368768.0,2.0514692722350958e-10,2.0515128484888123e-10,2.1239995476207696e-05,3.471283207545639e-07,3.4713013974396745e-07,5.270560905046295e-06,4.0,2.0,0.3818698525428772,2.0,5.958922244531095e-11,0.0025169560685753822,0.0,0.0,1.0
0.22059999406337738,-72.94000059366226,2973448271822848.0,2973448271822848.0,2.7736506424957952e-08,6.838931199126819e-08,2.7736506424957952e-08,0.0,2.179008151870221e-05,5.372734085540287e-05,2.179008151870221e-05,0.0,0.0,0.0,582584238080.0,2.0520331267537273e-10,2.0520554699920979e-10,1.0869672223634552e-05,3.473335254966514e-07,3.4733534448605496e-07,5.2738687372766435e-06,4.0,2.0,0.38154491782188416,2.0,8.223688396924445e-11,0.003472599433735013,0.0,0.0,1.0
0.2206999957561493,-72.93000042438507,2974462689411072.0,2974462689411072.0,2.7745947761559364e-08,6.841263910928319e-08,2.7745947761559364e-08,0.0,2.179749935748987e-05,5.3745668992633e-05,2.179749935748987e-05,0.0,0.0,0.0,582754304000.0,2.052597397605993e-10,2.052490954973507e-10,5.183630855754018e-05,3.475387870821578e-07,3.4754060607156134e-07,5.240138762019342e-06,4.0,2.0,0.3811614513397217,2.0,2.9053204286810796e-11,0.0012264820979908109,0.0,0.0,1.0
0.2207999974489212,-72.92000025510788,2975512540479488.0,2975512540479488.0,2.7755666209827723e-08,6.843679045687168e-08,2.7755666209827723e-08,0.0,2.180513365601655e-05,5.376464105211198e-05,2.180513365601655e-05,0.0,0.0,0.0,582924369920.0,2.0531618072361368e-10,2.053195946594144e-10,1.6587144273216836e-05,3.477440770893736e-07,3.477459245004866e-07,5.246838554739952e-06,4.0,2.0,0.3193894028663635,1.0,8.19411205554843e-12,0.00034581898944452405,0.0,0.0,1.0
0.22089999914169312,-72.91000008583069,2976919410704384.0,2976919410704384.0,2.7765720389538728e-08,6.846914857305819e-08,2.7765720389538728e-08,0.0,2.181303352699615e-05,5.379005961003713e-05,2.181303352699615e-05,0.0,0.0,0.0,583094632448.0,2.053726633199915e-10,2.0536607137078278e-10,3.2042997190728784e-05,3.479494523617177e-07,3.4795127135112125e-07,5.224828782957047e-06,4.0,2.0,0.38364121317863464,2.0,4.151079480152475e-11,0.0017514106584712863,0.0,0.0,1.0
0.22100000083446503,-72.8999999165535,2978601964142592.0,2978601964142592.0,2.7779181621667703e-08,6.850784473044769e-08,2.7779181621667703e-08,0.0,2.1823609131388366e-05,5.3820462198928e-05,2.1823609131388366e-05,0.0,0.0,0.0,583264960512.0,2.054291597941571e-10,2.0542890999397656e-10,1.2485344313972746e-06,3.4815488447748066e-07,3.481567034668842e-07,5.221008905209601e-06,4.0,2.0,0.38241904973983765,2.0,3.113287405653864e-11,0.0013131905579939485,0.0,0.0,1.0
0.22110000252723694,-72.8899997472763,2980356995153920.0,2980356995153920.0,2.7793875645443222e-08,6.854821066326622e-08,2.7793875645443222e-08,0.0,2.1835152438143268e-05,5.385217446018942e-05,2.1835152438143268e-05,0.0,0.0,0.0,583435419648.0,2.0548571177947395e-10,2.0548426848954193e-10,7.064730198180769e-06,3.483603734366625e-07,3.4836219242606603e-07,5.213762051425874e-06,4.0,2.0,0.38177967071533203,2.0,2.1008084161167062e-11,0.0008858772926032543,0.0,0.0,1.0
0.22120000422000885,-72.87999957799911,2982116589568000.0,2982116589568000.0,2.780967101045917e-08,6.858868317749511e-08,2.780967101045917e-08,0.0,2.1847559764864855e-05,5.38839703949634e-05,2.1847559764864855e-05,0.0,0.0,0.0,583605944320.0,2.055422915203664e-10,2.055467046568893e-10,2.147793748008553e-05,3.4856591923926317e-07,3.485677382286667e-07,5.22335267305607e-06,4.0,2.0,0.3816859722137451,2.0,9.037104398146312e-12,0.00038097635842859745,0.0,0.0,1.0
0.22130000591278076,-72.86999940872192,2983876720852992.0,2983876720852992.0,2.7825478809972992e-08,6.862916279715137e-08,2.7825478809972992e-08,0.0,2.1859979824512266e-05,5.3915773605694994e-05,2.1859979824512266e-05,0.0,0.0,0.0,583776731136.0,2.055989128946223e-10,2.0560309010875244e-10,2.0339404727565125e-05,3.487715218852827e-07,3.4877334087468626e-07,5.23226344739669e-06,4.0,2.0,0.38150718808174133,2.0,3.1614155737713645e-11,0.0013323789462447166,0.0,0.0,1.0
0.22139999270439148,-72.86000072956085,2985633899347968.0,2985633899347968.0,2.784126884591842e-08,6.86695784679614e-08,2.784126884591842e-08,0.0,2.1872383513255045e-05,5.3947522246744484e-05,2.1872383513255045e-05,0.0,0.0,0.0,583947517952.0,2.056555759022416e-10,2.056628617408407e-10,3.5464323445921764e-05,3.489771813747211e-07,3.4897900036412466e-07,5.25007953910972e-06,4.0,2.0,0.3819473087787628,2.0,6.758416049024163e-11,0.0028475525323301554,0.0,0.0,1.0
0.2214999943971634,-72.85000056028366,2987383830085632.0,2987383830085632.0,2.7857005591158668e-08,6.870983071394221e-08,2.7857005591158668e-08,0.0,2.1884747184230946e-05,5.3979143558535725e-05,2.1884747184230946e-05,0.0,0.0,0.0,584118501376.0,2.0571226666543652e-10,2.0571833125870853e-10,2.9471646485035308e-05,3.491828977075784e-07,3.491847166969819e-07,5.264349056233186e-06,4.0,2.0,0.38313743472099304,2.0,8.42332870121254e-11,0.003548063337802887,0.0,0.0,1.0
0.2215999960899353,-72.84000039100647,2989122486534144.0,2989122486534144.0,2.7872651742200105e-08,6.874982005911079e-08,2.7872651742200105e-08,0.0,2.1897038095630705e-05,5.401055750553496e-05,2.1897038095630705e-05,0.0,0.0,0.0,584289615872.0,2.0576899906199486e-10,2.0575473269612843e-10,6.936190038686618e-05,3.4938864246214507e-07,3.4939048987325805e-07,5.220398634264711e-06,4.0,2.0,0.3817722201347351,2.0,1.5828782728988244e-11,0.0006665484397672117,0.0,0.0,1.0
0.22169999778270721,-72.83000022172928,2990846915903488.0,2990846915903488.0,2.7888287235100506e-08,6.878948255462092e-08,2.7888287235100506e-08,0.0,2.1909323550062254e-05,5.40417167940177e-05,2.1909323550062254e-05,0.0,0.0,0.0,584460926976.0,2.0582577309191663e-10,2.0582549553616047e-10,1.3617360536954948e-06,3.4959447248184006e-07,3.495962914712436e-07,5.216523277340457e-06,4.0,2.0,0.320761114358902,1.0,5.963118887564178e-12,0.00025104032829403877,0.0,0.0,1.0
0.22179999947547913,-72.82000005245209,2992552823226368.0,2992552823226368.0,2.790397601870609e-08,6.882871161906223e-08,2.790397601870609e-08,0.0,2.1921647203271277e-05,5.407254138845019e-05,2.1921647203271277e-05,0.0,0.0,0.0,584632303616.0,2.0588260263298963e-10,2.059033221701867e-10,0.00010065457172458991,3.498003593449539e-07,3.498022067560669e-07,5.2726954891113564e-06,4.0,2.0,0.32161739468574524,1.0,8.071765478234738e-12,0.0003397135005798191,0.0,0.0,1.0
0.22190000116825104,-72.8099998831749,2994259535855616.0,2994259535855616.0,2.7919517364694002e-08,6.886796910521298e-08,2.7919517364694002e-08,0.0,2.193385807913728e-05,5.410338053479791e-05,2.193385807913728e-05,0.0,0.0,0.0,584803876864.0,2.0593945992963825e-10,2.059534071063851e-10,6.771890912204981e-05,3.500063030514866e-07,3.500081504625996e-07,5.309438165568281e-06,4.0,2.0,0.38280189037323,2.0,6.966360821536455e-11,0.0029311147518455982,0.0,0.0,1.0
0.22200000286102295,-72.7999997138977,2995967322226688.0,2995967322226688.0,2.7934888180425332e-08,6.89072479076458e-08,2.7934888180425332e-08,0.0,2.1945932530798018e-05,5.413423787103966e-05,2.1945932530798018e-05,0.0,0.0,0.0,584975581184.0,2.059963727374381e-10,2.059965670264674e-10,1.0042480198535486e-06,3.502123036014382e-07,3.5021415101255116e-07,5.306905677571194e-06,4.0,2.0,0.38311871886253357,2.0,9.25370891025068e-12,0.0003892483073286712,0.0,0.0,1.0
0.22210000455379486,-72.78999954462051,2997653902196736.0,2997653902196736.0,2.795006004419065e-08,6.894603643559094e-08,2.795006004419065e-08,0.0,2.195785054937005e-05,5.4164713219506666e-05,2.195785054937005e-05,0.0,0.0,0.0,585147482112.0,2.0605332717860136e-10,2.0606186201810317e-10,4.145934144617058e-05,3.504183609948086e-07,3.504202084059216e-07,5.328164206730435e-06,4.0,2.0,0.3839733302593231,2.0,3.628719547066339e-11,0.0015259416541084647,0.0,0.0,1.0
0.22220000624656677,-72.77999937534332,2999312833314816.0,2999312833314816.0,2.7965008086994203e-08,6.898419258050126e-08,2.7965008086994203e-08,0.0,2.1969595763948746e-05,5.41946901648771e-05,2.1969595763948746e-05,0.0,0.0,0.0,585319579648.0,2.0611032325312806e-10,2.0611330697750674e-10,1.4510983419313561e-05,3.506244752315979e-07,3.506263226427109e-07,5.333562057785457e-06,4.0,2.0,0.38126054406166077,2.0,7.112810340714759e-11,0.0029902306850999594,0.0,0.0,1.0
0.2222999930381775,-72.77000069618225,3000942773403648.0,3000942773403648.0,2.797970921619708e-08,6.902168081523996e-08,2.797970921619708e-08,0.0,2.198114452767186e-05,5.422413960332051e-05,2.198114452767186e-05,0.0,0.0,0.0,585491742720.0,2.0616737483880598e-10,2.0616611196011547e-10,6.085588211135473e-06,3.508306178900966e-07,3.50832493722919e-07,5.326851805875776e-06,4.0,2.0,0.38229867815971375,2.0,9.22151244253655e-12,0.00038756473804824054,0.0,0.0,1.0
0.2223999947309494,-72.76000052690506,3002537816883200.0,3002537816883200.0,2.799412968101933e-08,6.905837324211461e-08,2.799412968101933e-08,0.0,2.1992473193677142e-05,5.425295967143029e-05,2.1992473193677142e-05,0.0,0.0,0.0,585664167936.0,2.0622446805784733e-10,2.0622799301595052e-10,1.7103729987866245e-05,3.5103684581372363e-07,3.5103872164654604e-07,5.333770332072163e-06,4.0,2.0,0.38230347633361816,2.0,1.7501888827098355e-11,0.0007353757973760366,0.0,0.0,1.0
0.2224999964237213,-72.75000035762787,3004095010963456.0,3004095010963456.0,2.8008225072539972e-08,6.909418459599692e-08,2.8008225072539972e-08,0.0,2.200354720116593e-05,5.4281099437503144e-05,2.200354720116593e-05,0.0,0.0,0.0,585836658688.0,2.062816029102521e-10,2.0627541341688982e-10,3.0043829610804096e-05,3.512431305807695e-07,3.512450064135919e-07,5.312993380357511e-06,4.0,2.0,0.381409615278244,2.0,6.844558253504829e-11,0.0028750617057085037,0.0,0.0,1.0
0.22259999811649323,-72.74000018835068,3005611671289856.0,3005611671289856.0,2.8021966969049572e-08,6.912906513889538e-08,2.8021966969049572e-08,0.0,2.2014342903275974e-05,5.4308504331856966e-05,2.2014342903275974e-05,0.0,0.0,0.0,586009411584.0,2.063387932738081e-10,2.0634949304820793e-10,5.1823852118104696e-05,3.5144947219123424e-07,3.5145134802405664e-07,5.340300504030893e-06,4.0,2.0,0.38288024067878723,2.0,3.719280439185013e-11,0.0015618515899404883,0.0,0.0,1.0
0.22269999980926514,-72.73000001907349,3007084845072384.0,3007084845072384.0,2.803533405426606e-08,6.916295092196378e-08,2.803533405426606e-08,0.0,2.2024843929102644e-05,5.433511978480965e-05,2.2024843929102644e-05,0.0,0.0,0.0,586182361088.0,2.0639603914851534e-10,2.0639713549375216e-10,5.301967576087918e-06,3.5165587064511783e-07,3.5165774647794024e-07,5.340277766663348e-06,4.0,2.0,0.3816678822040558,2.0,5.468692165777611e-11,0.0022958479821681976,0.0,0.0,1.0
0.22280000150203705,-72.7199998497963,3008509700472832.0,3008509700472832.0,2.80483067882642e-08,6.919572115293704e-08,2.80483067882642e-08,0.0,2.2035035726730712e-05,5.436086576082744e-05,2.2035035726730712e-05,0.0,0.0,0.0,586355441664.0,2.06453326656586e-10,2.0643353693117206e-10,9.589965338818729e-05,3.518623259424203e-07,3.5186417335353326e-07,5.280875939206453e-06,4.0,2.0,0.28439658880233765,0.0,0.0,0.00012770194734912366,0.0,0.0,1.0
0.22290000319480896,-72.7099996805191,3009886505926656.0,3009886505926656.0,2.8060879841973474e-08,6.922739004266987e-08,2.8060879841973474e-08,0.0,2.2044912839191966e-05,5.438574589788914e-05,2.2044912839191966e-05,0.0,0.0,0.0,586528653312.0,2.065106696758079e-10,2.065213278168443e-10,5.162041634321213e-05,3.520688380831416e-07,3.52070713915964e-07,5.308057097863639e-06,4.0,2.0,0.3815571963787079,2.0,4.625266836200126e-11,0.0019406821811571717,0.0,0.0,1.0
