t_fs,I_W_m-2,I_R_continuous_W_m-2,I_R_iir_fp64_W_m-2,I_R_iir_fp32_W_m-2,fp64_error_over_response_peak,fp32_error_over_response_peak,Q_gaussian_dimensionless,p_rot_over_A_gaussian,delta_n_elec,delta_n_rot,rot_over_electronic_peak,rot_over_instantaneous_electronic,eq10_power_density_W_m-3
20.0,4.6293735614364525e+17,3.0795730230960224e+17,3.07939369101036e+17,3.079392938782884e+17,-4.283243604228549e-05,-4.301210124361646e-05,0.026236940857309866,1.1276016895240192e-06,3.610911377920433e-06,7.083017953120852e-06,1.8161584495181673,1.961559620773647,-8.423698578970738e+16
22.5,4.535630438750997e+17,3.174874594629313e+17,3.174666032881846e+17,3.174664934134907e+17,-4.981377245621801e-05,-5.007620183583786e-05,0.02704887864127378,1.1624968559218584e-06,3.5377917422257776e-06,7.302211567647421e-06,1.8723619404224157,2.064059192770144,-9.57209155668146e+16
25.0,4.4331033100107866e+17,3.2676741118171923e+17,3.267436815408063e+17,3.267435196936356e+17,-5.667688093618592e-05,-5.706344358399795e-05,0.02783949975198786,1.1964758820996063e-06,3.4578205818084135e-06,7.515650457179542e-06,1.9270898608152673,2.1735223905830634,-1.0699086222185674e+17
27.5,4.3224780880941696e+17,3.357626842203675e+17,3.357361495819364e+17,3.3573594426087834e+17,-6.337645599276919e-05,-6.386685351725607e-05,0.02860586718325305,1.2294125424744018e-06,3.3715329087134522e-06,7.722541737068453e-06,1.980138906940629,2.2905135278704156,-1.1791200150443362e+17
30.0,4.204482076268573e+17,3.44439626482409e+17,3.444103737994275e+17,3.444101289313567e+17,-6.986834889276393e-05,-7.045320218015379e-05,0.02934511388805307,1.2611836181436646e-06,3.279496019489487e-06,7.922111409095407e-06,2.031310617716771,2.4156490393693564,-1.2835327629326653e+17
32.5,4.0798760344815654e+17,3.527656287552694e+17,3.527337627937574e+17,3.5273346631335936e+17,-7.611001418678533e-05,-7.681814054570922e-05,0.03005446166962069,1.291669708778462e-06,3.1823033068956212e-06,8.113609461371195e-06,2.0804126824028706,2.5496028124629415,-1.3819002043322299e+17
35.0,3.9494460562723046e+17,3.607093383963416e+17,3.6067498088660134e+17,3.606746890449715e+17,-8.206093366337632e-05,-8.275798059158008e-05,0.03073123938678267,1.3207560150461927e-06,3.0805679238923975e-06,8.296314783115858e-06,2.127260200798938,2.693112110520581,-1.4730643041502224e+17
37.5,3.813995376861345e+17,3.682408628412748e+17,3.682041514635111e+17,3.6820383543433626e+17,-8.768301189845972e-05,-8.843782938520218e-05,0.03137290029219103,1.3483330837667786e-06,2.974916393951849e-06,8.469539845349321e-06,2.171676883422903,2.846984158132414,-1.5559781660279936e+17
40.0,3.674336230688997e+17,3.7533196094795776e+17,3.752930481663889e+17,3.7529269613625344e+17,-9.294093812721738e-05,-9.378174183546506e-05,0.03197703833419589,1.3742975085286165e-06,2.8659822599374176e-06,8.632635101803028e-06,2.2134961799494945,3.0121034670994553,-1.62972573419136e+17
42.5,3.531281872216554e+17,3.8195622035874995e+17,3.8191527212025024e+17,3.8191488287165645e+17,-9.780250980229545e-05,-9.87322076551137e-05,0.03254140326751936,1.3985525791096195e-06,2.7543998603289124e-06,8.784993068251249e-06,2.252562325192628,3.1894399919125043,-1.6935381766915834e+17
45.0,3.3856388673422317e+17,3.880892192558363e+17,3.88046413570784e+17,3.88046000226304e+17,-0.00010223891393886977,-0.00010322616342842252,0.033063914434275296,1.4210088737528653e-06,2.640798316526941e-06,8.926052042884236e-06,2.28873129304724,3.380058214602082,-1.7468065559584982e+17
47.5,3.238199754517941e+17,3.9370867109652736e+17,3.936641965208457e+17,3.936637830897336e+17,-0.0001062249631101828,-0.00010721241951543201,0.03354267309493692,1.4415847891224309e-06,2.525795808523994e-06,9.05529943522013e-06,2.3218716500564436,3.5851272714367988,-1.7890905181672874e+17
50.0,3.089736164823223e+17,3.987945511430006e+17,3.987486051813472e+17,3.987481653747384e+17,-0.00010973928377924735,-0.00011078973653963775,0.03397597320825113,1.4602070035986252e-06,2.409994208562114e-06,9.172274676289014e-06,2.351865301612568,3.805932248178103,-1.8201228646959955e+17
52.5,2.940992479125703e+17,4.033292038402847e+17,4.032819912909612e+17,4.0328148617579725e+17,-0.00011276445549742363,-0.00011397089398135538,0.03436231057948668,1.4768108704480678e-06,2.2939741337180485e-06,9.276571688326548e-06,2.3786081252119353,4.043886786679317,-1.8398100015380966e+17
55.0,2.7926800883206138e+17,4.072974303430062e+17,4.0724916160543046e+17,4.0724862720802816e+17,-0.00011528710032128322,-0.00011656347774537011,0.034700390317422704,1.4913407383074255e-06,2.178290468890079e-06,9.367840897889144e-06,2.402010486638242,4.300547163786844,-1.8482283907039206e+17
57.49999999999999,2.6454723097942006e+17,4.1068655574135674e+17,4.1063744510685786e+17,4.106369097279734e+17,-0.00011729792264464421,-0.00011857664428239342,0.03498913256177817,1.5037501973347904e-06,2.0634684016394767e-06,9.445790782051205e-06,2.4219976364233857,4.577628024032881,-1.8456172465633568e+17
60.0,2.5e+17,4.1348647578573184e+17,4.134367397320183e+17,4.134362319725527e+17,-0.00011879170042637633,-0.00012000445467249369,0.03522767646399619,1.5140022502943773e-06,1.95e-06,9.510188943071833e-06,2.438509985403034,4.877019970806068,-1.8323678255226502e+17
62.5,2.3568478896714154e+17,4.1568968315357024e+17,4.1563953866249914e+17,4.156390347993252e+17,-0.0001197672295365589,-0.0001209706777144287,0.035415382425091575,1.5220694087339223e-06,1.838341353943704e-06,9.560862712532116e-06,2.4515032596236197,5.200809246890771,-1.8090097459389357e+17
65.0,2.216551655005393e+17,4.172912735373334e+17,4.172409364545962e+17,4.172404047657042e+17,-0.00012022722364122918,-0.00012149713194449104,0.03555183261432652,1.5279337152761357e-06,1.7289102909042065e-06,9.597699291358668e-06,2.4609485362458123,5.551299764858908,-1.7761948442026205e+17
67.5,2.0795957254084208e+17,4.182889320558629e+17,4.1823861550993664e+17,4.1823807412895744e+17,-0.0001201781726509793,-0.0001214712299463586,0.03563682981150334,1.5315866938631835e-06,1.6220846658185683e-06,9.620645437284847e-06,2.4668321634063712,5.931037781206006,-1.7346791208711056e+17
70.0,1.9464118163411168e+17,4.186829006994556e+17,4.1863281359567763e+17,4.1863224904751514e+17,-0.00011963016329137877,-0.00012097855407006322,0.03567039463339279,1.5330292305551307e-06,1.5182012167460712e-06,9.62970671608748e-06,2.469155568227559,6.342839545818984,-1.6853033570110566e+17
72.5,1.817378164645559e+17,4.184759277092344e+17,4.184262733131836e+17,4.184257126601851e+17,-0.0001185966658009269,-0.00011993575320476251,0.035652761221024364,1.5322713881798762e-06,1.417554968423536e-06,9.624946337312393e-06,2.467934958285229,6.7898223008708465,-1.628972985842433e+17
75.0,1.6928194336711158e+17,4.1767319996153446e+17,4.176241745840765e+17,4.176236189277225e+17,-0.00011709429111167841,-0.00011842144431773415,0.035584371479060226,1.5293321587550637e-06,1.3203991582634705e-06,9.606483599115293e-06,2.463200922850075,7.2754390511345886,-1.566637789586922e+17
77.5,1.5730072466749728e+17,4.1628225957631174e+17,4.162340513707421e+17,4.162335269925683e+17,-0.00011514252311027491,-0.00011639497018390501,0.03546586797110819,1.5242391581454287e-06,1.2269456524064787e-06,9.57449197025517e-06,2.454997941091069,7.803517581627329,-1.4992719580706e+17
80.0,1.4581612994701453e+17,4.143129060937546e+17,4.1426569397347315e+17,4.142651606606807e+17,-0.00011276343075534966,-0.00011403721765124878,0.03529808558549344,1.5170282678773715e-06,1.1373658135867133e-06,9.529196840156357e-06,2.443383805168297,8.37830425912467,-1.4278549966874512e+17
82.5,1.3484509971963998e+17,4.1177708566451494e+17,4.1173103834764864e+17,4.117305114807501e+17,-0.00010998136486915734,-0.00011123975611866816,0.035082042094633684,1.5077432294032213e-06,1.0517917778131918e-06,9.470872970283844e-06,2.428428966739447,9.0045132221655,-1.3533539098132806e+17
85.0,1.243997555430442e+17,4.0868876877599296e+17,4.0864404396137146e+17,4.0864352950655386e+17,-0.00010682264440889825,-0.00010805139011774029,0.03481892773772416,1.4964351963896641e-06,9.703180932357447e-07,9.399841681847838e-06,2.41021581585842,9.68738164049064,-1.2767070149571979e+17
87.5,1.1448765026281248e+17,4.0506381809000736e+17,4.050205617669317e+17,4.050200545774797e+17,-0.00010331523690932584,-0.00010452662971085817,0.03451009396094541,1.483162250798495e-06,8.930036720499373e-07,9.316467816070169e-06,2.3888379015564536,10.432731810255296,-1.1988096662410843e+17
90.0,1.0511205190671432e+17,4.009198479965285e+17,4.008781938888898e+17,4.0087771323931034e+17,-9.948843759592821e-05,-0.00010063644144001409,0.034157041451907136,1.4679888886353013e-06,8.198740048723717e-07,9.221156503920157e-06,2.364399103569271,11.24704094668253,-1.12050208653869e+17
92.5,9.627225469682002e+16,3.962760774948907e+17,3.962361466384135e+17,3.962356438663168e+17,-9.537255142370308e-05,-9.65733936263917e-05,0.03376140760561534,1.4509854812663657e-06,7.509235866351961e-07,9.114349782382486e-06,2.337012764713458,12.137519641942344,-1.0425594289174653e+17
95.0,8.796391072243533e+16,3.911531779992885e+17,3.911150784490315e+17,3.911146341002117e+17,-9.099858196590912e-05,-9.205988353574554e-05,0.033324953558005424,1.4322277181505707e-06,6.861185036349956e-07,8.996523093983636e-06,2.3068007933291375,13.112200073778576,-9.656841127198998e+16
97.5,8.017937600492365e+16,3.855731176310054e+17,3.855369442947482e+17,3.855365367345971e+17,-8.639793074118977e-05,-8.73713646942438e-05,0.03284955092015637,1.4117960367072894e-06,6.253991328384044e-07,8.868181705513124e-06,2.2738927450033652,14.18003518051656,-8.905004100980336e+16
100.0,7.290806497350728e+16,3.7955900350749914e+17,3.795248380993235e+17,3.795244415136563e+17,-8.160211013762192e-05,-8.25493321677967e-05,0.03233716834184391,1.3897750448496644e-06,5.686829067933568e-07,8.72985708067248e-06,2.2384248924801233,15.351010161176978,-8.175511970010506e+16
102.5,6.6136807744855e+16,3.731349234702155e+17,3.731028345774318e+17,3.731024346139853e+17,-7.664247269251262e-05,-7.759776235411527e-05,0.031789858027275075,1.3662529414627602e-06,5.15867100409869e-07,8.582103239814957e-06,2.2005392922602454,16.63626781587015,-7.472967299300432e+16
105.0,5.9850205043660856e+16,3.6632578861093094e+17,3.6629583186653786e+17,3.662954612056392e+17,-7.154995903353583e-05,-7.243526124690248e-05,0.03120974231885492,1.3413209398055722e-06,4.6683159934055466e-07,8.425493138051412e-06,2.1603828559106186,18.048249411464962,-6.8011526712044456e+16
107.5,5.403097610117712e+16,3.5915717786276794e+17,3.591293962148565e+17,3.5912901621448704e+17,-6.635486633204202e-05,-6.726247533359706e-05,0.030599000456856332,1.3150726984729406e-06,4.2144161358918153e-07,8.260615090843663e-06,2.118106433549657,19.600852940203612,-6.16305320600677e+16
110.0,4.866029540852793e+16,3.51655185819039e+17,3.516296098879598e+17,3.5162924740142694e+17,-6.10866386863199e-05,-6.195241689760684e-05,0.02995985561409029,1.287603764176328e-06,3.7955030418651784e-07,8.088069273837896e-06,2.0738639163686914,21.309610833201372,-5.560893037591417e+16
112.5,4.371811476682222e+16,3.438462748329853e+17,3.438229233466875e+17,3.438225774052639e+17,-5.5773680412504994e-05,-5.6599941583042565e-05,0.02929456229529406,1.2590110301993157e-06,3.4100129518121336e-07,7.908464321158661e-06,2.027811364399657,23.19188939430855,-4.996183271853613e+16
114.99999999999999,3.918346765261447e+16,3.357571323364696e+17,3.357360126341864e+17,3.3573570374270976e+17,-5.044319280290938e-05,-5.118096230840378e-05,0.02860539418115704,1.2293922139625715e-06,3.056310476903929e-07,7.722414043738802e-06,1.9801061650612313,25.267112428844857,-4.469778928579295e+16
117.5,3.5034753492204932e+16,3.274145341978456e+17,3.2739564279222874e+17,3.273953582902149e+17,-4.5121034523587755e-05,-4.580055120160042e-05,0.027894632486864343,1.198845356701577e-06,2.7327107723919845e-07,7.53053428655045e-06,1.930906227320628,27.55701175049292,-3.98194242197553e+16
120.0,3.125e+16,3.1884521482051315e+17,3.188285380083945e+17,3.188282729242296e+17,-3.983160547229314e-05,-4.046474373617052e-05,0.02716455489492454,1.1674683478257274e-06,2.4375e-07,7.333439940871803e-06,1.8803692156081546,30.085907449730474,-3.532411258728322e+16
122.50000000000001,2.7807102274486324e+16,3.1007574456587814e+17,3.100612590780524e+17,3.10060973362774e+17,-3.459775357801431e-05,-3.528016806860535e-05,0.026417425112012352,1.1353584760961208e-06,2.1689539774099334e-07,7.1317421250151975e-06,1.8286518269269738,32.88102098658452,-3.120467812181619e+16
125.0,2.4684037851701892e+16,3.0113241496920576e+17,3.011200886499604e+17,3.011198478849147e+17,-2.9440703751654377e-05,-3.0015757199726358e-05,0.025655483089739983,1.1026120093374286e-06,1.9253549524327476e-07,6.926045544291733e-06,1.775909113920957,35.97282431242329,-2.7450092533905508e+16
127.50000000000001,2.185905738341108e+16,2.9204113210560646e+17,2.9203092461316064e+17,2.92030700654166e+17,-2.4380007945801623e-05,-2.4914921108603e-05,0.024880935939792785,1.0693238039919056e-06,1.7050064759060642e-07,6.716946038428949e-06,1.7222938560074228,39.39542830686007,-2.404615971063903e+16
130.0,1.931085103014513e+16,2.828273183573756e+17,2.828191818769118e+17,2.828189750567895e+17,-1.9433515078392547e-05,-1.9927493031536764e-05,0.024095949564832377,1.0355869454353913e-06,1.5062463803513199e-07,6.5050283222196395e-06,1.6679559800563177,43.187013805154464,-2.097617080197448e+16
132.5,1.701869103405997e+16,2.7351582273413418e+17,2.735097026956979e+17,2.7350949600375603e+17,-1.4617359405086298e-05,-1.5111031206611266e-05,0.023302641018070024,1.0014924196098377e-06,1.3274579006566776e-07,6.290863922885086e-06,1.6130420315089966,47.39030834629912,-1.8221518920984948e+16
135.0,1.4962551260915218e+16,2.6413083980453306e+17,2.641266755987165e+17,2.6412650429048422e+17,-9.94596581228237e-06,-1.035512566094543e-05,0.02250307159651671,9.671288161875254e-07,1.167078998351387e-07,6.07500931550426e-06,1.5576946962831437,52.05311143535102,-1.5762264865636906e+16
137.5,1.3123204773500182e+16,2.5469583721329482e+17,2.5469356289830096e+17,2.5469341607867187e+17,-5.4320704047299466e-06,-5.782740634736287e-06,0.021699240665675478,9.325820631709402e-07,1.0236099723330142e-07,5.858004255905781e-06,1.5020523733091746,57.228870509674735,-1.3577647818949294e+16
140.0,1.1482300720903108e+16,2.4523349168052086e+17,2.4523303667490467e+17,2.4523292597551104e+17,-1.0867547144434685e-06,-1.351153841914556e-06,0.02089308020689463,8.979351925509045e-07,8.956194562304425e-08,5.6403703086519804e-06,1.4462487970902513,62.97730882702838,-1.1646537336556852e+16
142.5,1.0022422000615456e+16,2.3576563331174586e+17,2.357669230678353e+17,2.3576681805512704e+17,3.080508153749105e-06,2.8296913468516543e-06,0.020086450072769085,8.632681363949449e-07,7.817489160480055e-08,5.422609566170155e-06,1.3904127092743988,69.36510502097279,-9947825037451620.0
145.0,8727125276001923.0,2.2631319798725354e+17,2.2631615464095814e+17,2.2631606893779354e+17,7.0617971253867454e-06,6.8571000516232285e-06,0.019281133930867944,8.286575525182925e-07,6.8071577152815e-08,5.2052035537068314e-06,1.3346675778735466,76.46662192094631,-8460756243157588.0
147.5,7580965013335252.0,2.1689618754763856e+17,2.1690073054103853e+17,2.1690065881137152e+17,1.08506781441956e-05,1.0679355964837027e-05,0.01847883587167643,7.941766787012469e-07,5.9131527104014965e-08,4.988612313595687e-06,1.2791313624604326,84.36467918071011,-7165203346108013.0
150.0,6569503244169645.0,2.0753363744930624e+17,2.0753968412307818e+17,2.0753962297091686e+17,1.4442132128716912e-05,1.4296073712646327e-05,0.01768117765295172,7.598952142581042e-07,5.1242125304523234e-08,4.773273661334044e-06,1.2239163234189856,93.15135999858107,-6041883926190996.0
152.5,5679306764517368.0,1.9824359152825235e+17,1.9825105768161734e+17,1.9825101745894195e+17,1.7832477401200225e-05,1.7736407857101805e-05,0.016889696549680658,7.258792276334238e-07,4.429859276323547e-08,4.559602605149804e-06,1.1691288731153344,102.92883635197401,-5072527583235688.0
155.0,4897933456576808.0,1.890430834826665e+17,1.8905188389913488e+17,1.8905185034593894e+17,2.1019287995000372e-05,2.0939148118545075e-05,0.016105843776459006,6.921910885996169e-07,3.8203880961299105e-08,4.3479909201013295e-06,1.1148694666926486,113.8101891927128,-4239996129629442.0
157.5,4213909366238743.5,1.799481246641772e+17,1.7995817360191222e+17,1.799581504498565e+17,2.4001309148809636e-05,2.3946011796867815e-05,0.015330983447346002,6.588894235539555e-07,3.28684930566622e-08,4.1388068672760765e-06,1.0612325300707888,125.92018928708298,-3528362215150407.0
160.0,3616698094872225.5,1.709736977533921e+17,1.7098490939951066e+17,1.709848986166231e+17,2.6778371172621854e-05,2.6752616866596968e-05,0.014566392037041334,6.260290923612323e-07,2.8210245140003357e-08,3.932395048328018e-06,1.00830642264821,139.3959899608143,-2922951664088761.5
162.5,3096663971442148.0,1.6213375588719408e+17,1.621460447757772e+17,1.6214604490001613e+17,2.9351302770201665e-05,2.9351599507689135e-05,0.013813258306533712,5.936611851583117e-07,2.4153978977248754e-08,3.729076385405464e-06,0.9561734321552472,154.38766378483544,-2410354824236263.5
165.0,2645030365111119.0,1.5344122680247318e+17,1.534545081964519e+17,1.5345452574153114e+17,3.17218447577677e-05,3.1763750169244236e-05,0.013072683656133038,5.618330375266185e-07,2.063123684786673e-08,3.5291482164568834e-06,0.9049097990915086,171.05848972994548,-1978412090874948.0
167.5,2253834383111247.5,1.449080215629611e+17,1.449222118003954e+17,1.4492224679051264e+17,3.3892565019009986e-05,3.3976136899279146e-05,0.012345682868967795,5.305882624458978e-07,1.757990818826773e-08,3.3328844959481052e-06,0.8545857681918219,189.5848635985691,-1616178508666511.0
170.0,1915879077478348.0,1.3654504744202086e+17,1.3656006424759034e+17,1.3656010867395789e+17,3.5866775414961494e-05,3.597288523572987e-05,0.011633185208555993,4.999667974652188e-07,1.4943856804331113e-08,3.14053609116648e-06,0.8052656644016616,210.15566010082966,-1313872001000070.8
172.5,1624684160475329.5,1.2836222454402733e+17,1.2837798730680011e+17,1.2837804135625523e+17,3.7648451241860076e-05,3.777754525317438e-05,0.01093603583489166,4.700049655630252e-07,1.267253645170757e-08,2.9523311645126286e-06,0.757007990900674,232.97081651833125,-1062809358161295.4
175.0,1374436105038051.5,1.2036850575977186e+17,1.2038493577852954e+17,1.2038500413918413e+17,3.9242153740293325e-05,3.940542922748851e-05,0.010254997504579144,4.4073554821488745e-07,1.0720601619296801e-08,2.7684756324747526e-06,0.7098655467883981,258.23883125099707,-855333657884761.4
177.5,1159938385780205.2,1.1257189966662387e+17,1.1258892036418214e+17,1.1258898566191514e+17,4.0652956043433015e-05,4.080891591875372e-05,0.009590752521850942,4.1218786924363673e-07,9.047519409085601e-09,2.5891536923323493e-06,0.6638855621364999,286.172770155353,-684736316289413.2
180.0,976562500000000.0,1.0497949600144846e+17,1.0499703310954149e+17,1.0499710698022502e+17,4.1886372870079815e-05,4.206280874413293e-05,0.008943904908775788,3.843878880897779e-07,7.6171875e-09,2.4145284080333147e-06,0.6191098482136704,316.98424228539926,-545176492151762.7
182.5,820200298343760.6,9.759749335307022e+16,9.761547506945488e+16,9.761555284702003e+16,4.294829417350356e-05,4.3134061409333026e-05,0.008314982764564742,3.573583012088873e-07,6.397562327081333e-09,2.2447423471206152e-06,0.5755749608001578,350.8746351119492,-431600107664918.6
185.0,687218052519026.2,9.043122874094334e+16,9.044958586044002e+16,9.044966620161638e+16,4.384492289034117e-05,4.403681316394389e-05,0.007704440785575782,3.311186503754526e-07,5.360300809648405e-09,2.079918261041697e-06,0.5333123746260762,388.02267538752625,-339660315578121.5
187.5,574412593579237.6,8.348520876726862e+16,8.350387478848533e+16,8.350396534960947e+16,4.4582716861663964e-05,4.479901689205142e-05,0.007112662919370873,3.0568543674797053e-07,4.480418229918054e-09,1.9201598016471785e-06,0.49234866708902014,428.56708974740025,-265640844078480.7
190.0,478969769369586.5,7.676314205074723e+16,7.67820532602384e+16,7.678214396287386e+16,4.516833493695289e-05,4.538497295896065e-05,0.006539965127964211,2.8107223962682416e-07,3.735964201082775e-09,1.7655522671671864e-06,0.4527057095300478,472.58275832929166,-206383292313860.94
192.5,398425393992340.2,7.026797267117485e+16,7.0287068206773256e+16,7.028716556884378e+16,4.5608587230352175e-05,4.5841130929551133e-05,0.005986598237190739,2.572898389134051e-07,3.1077180731402535e-09,1.6161633714370217e-06,0.4144008644710312,520.0482583685393,-159219133972581.03
195.0,330628795638889.75,6.4001914374923464e+16,6.402113626994826e+16,6.402123778070938e+16,4.591038944432581e-05,4.615284205213572e-05,0.005452750850899756,2.3434634035526506e-07,2.57890460598334e-09,1.4720440306232397e-06,0.3774471873392922,570.802047973367,-121906914695587.3
197.5,273709011657851.47,5.796648531179722e+16,5.798577852179495e+16,5.798588101689344e+16,4.608072115079116e-05,4.632552479172508e-05,0.004938552310419831,2.122473027369214e-07,2.1349302909312416e-09,1.333229162171336e-06,0.3418536313259836,624.483697587049,-92574900511681.17
200.0,226043630929514.2,5.216254309362394e+16,5.218185550724055e+16,5.218196286078976e+16,4.612658788871602e-05,4.638299565943857e-05,0.00444407568143454,1.9099586624871475e-07,1.7631403212502107e-09,1.1997384911533506e-06,0.30762525414188474,680.4554786102549,-69669246892056.38
202.5,186230243010807.9,4.659031998410963e+16,4.660960241962117e+16,4.660971094566502e+16,4.605498691091177e-05,4.631419511758726e-05,0.003969340752041364,1.7059288133629237e-07,1.4525958954843016e-09,1.0715773596345217e-06,0.27476342554731326,737.698187751834,-51907608422236.43
205.0,153060420518025.16,4.1249458047823544e+16,4.126866423678032e+16,4.126877308420096e+16,4.587287640524597e-05,4.6132852201864745e-05,0.003514317027328647,1.510370374004464e-07,1.1938712800405962e-09,9.487375350999415e-07,0.24326603464101065,794.6732206068989,-38237993870631.06
207.5,125496135175901.97,3.613904410362932e+16,3.615813066298728e+16,3.615824303829811e+16,4.558714799690605e-05,4.585554995610778e-05,0.003078926707292015,1.3232499078092113e-07,9.788698543720353e-10,8.311980143834744e-07,0.21312769599576267,849.1404763064286,-27802586619559.543
210.0,102648488190150.72,3.1257644344364796e+16,3.1276570738395924e+16,3.127668199391232e+16,4.520460233630126e-05,4.547032973097187e-05,0.0026630476363162835,1.1445149151817224e-07,8.006582078831756e-10,7.189258199203903e-07,0.18433995382574112,897.9185036035865,-19906191906881.336
212.5,83758621388551.86,2.6603338500074896e+16,2.662206699326488e+16,2.662218298556416e+16,4.4731927572623585e-05,4.5008968500462344e-05,0.0022665162137695993,9.740950844382197e-08,6.533172468307045e-10,6.118767855017226e-07,0.15689148346198015,936.5691606489604,-13988936036090.844
215.0,68180666218764.93,2.217375343660054e+16,2.219224903865809e+16,2.2192364453888e+16,4.417568051298267e-05,4.445134314386439e-05,0.0018891302564917939,8.119035220364114e-08,5.318091965063665e-10,5.099963290418124e-07,0.13076828949790062,958.9836587861772,-9602824759250.314
217.5,55366582504284.51,1.7966096094822814e+16,1.7984326498843862e+16,1.7984442186334208e+16,4.354227027325958e-05,4.3818583182510787e-05,0.0015306518051087443,6.578379586630577e-08,4.3185934353341914e-10,4.1322021018092477e-07,0.10595390004639096,956.8398052940308,-6391764806231.84
220.0,44852737191027.79,1.3977185688375726e+16,1.3995121203124042e+16,1.3995235759620096e+16,4.28379442254574e-05,4.311155581996633e-05,0.0011908098671707236,5.117819281699814e-08,3.4985135009001674e-10,3.2147527083264174e-07,0.0824295566237543,nan,-4074660753177.4995
222.5,36248074555631.3,1.0203485089188352e+16,1.022109856637861e+16,1.0221213636886528e+16,4.2068776061388605e-05,4.23436153436372e-05,0.0008693030910965043,3.736059167720271e-08,2.827349815339241e-10,2.346801570513321e-07,0.06017439924393131,nan,-2431216200098.847
225.0,29223732931475.04,6641131340845099.0,6658398098239026.0,6658511958179840.0,4.124065579244099e-05,4.151260370486776e-05,0.0005658023658104595,2.431684803096274e-08,2.279451168655053e-10,1.527460208394373e-07,0.03916564636908648,nan,-1290091063185.954
227.5,23503968431840.844,3285965249487516.5,3302862990544756.0,3302976147947520.0,4.035928152071645e-05,4.062955146146387e-05,0.00027995334178926285,1.2031732773507305e-08,1.8333095376835859e-10,7.557720073821288e-08,0.019378769420054585,nan,-519093572539.14874
229.99999999999997,18858252959126.137,133560010879060.31,150068741637509.2,150180879925248.0,3.943015282178764e-05,3.969798866497941e-05,1.137886999286883e-05,4.89036930738755e-10,1.4709437308118386e-10,3.0718802502183873e-09,0.0007876616026200993,nan,-17114563525.079296
232.50000000000003,15094421588042.805,-2820751159645344.5,-2804649215846764.5,-2804538213924864.0,3.845856559147732e-05,3.872368729029774e-05,-0.00024031864415541586,-1.032832717226901e-08,1.1773648838673388e-10,-6.487727667184292e-08,-0.01663519914662639,nan,292458533072.81213
235.0,12052752857276.297,-5581848420265862.0,-5566168909667608.0,-5566059646025728.0,3.744960821676658e-05,3.771057813385052e-05,-0.00047555497394814505,-2.0438228488672244e-08,9.401147228675511e-11,-1.2838251366611484e-07,-0.032918593247721756,nan,467081043076.71686
237.5,9600874308318.928,-8154799738062648.0,-8139556264466156.0,-8139448894095360.0,3.6408158945651015e-05,3.66646068937679e-05,-0.0006947618933733087,-2.985922364368872e-08,7.488681960488764e-11,-1.875603939754409e-07,-0.04809240871165152,nan,549348303127.7941
240.0,7629394531250.003,-1.054483637994363e+16,-1.0530040593343786e+16,-1.0529935886123008e+16,3.53388843325725e-05,3.5588971500219124e-05,-0.0008983850890226608,-3.861046719335426e-08,5.950927734375002e-11,-2.425312367387035e-07,-0.06218749659966756,nan,570428544669.9517
242.49999999999997,6048171819222.974,-1.2757329466946598e+16,-1.2742991152409466e+16,-1.274288879435776e+16,3.4246238652637295e-05,3.449071496522374e-05,-0.001086882162596012,-4.671162577687966e-08,4.717574018993919e-11,-2.9341857773977175e-07,-0.07523553275378762,nan,552784330616.0952
245.00000000000003,4783138141188.276,-1.4797767594880922e+16,-1.478389476130381e+16,-1.4783796050132992e+16,3.313446418264494e-05,3.337023013022267e-05,-0.0012607207242541216,-5.418279617346561e-08,3.7308477501268554e-11,-3.403486546822612e-07,-0.08726888581596441,nan,512312909435.0737
247.5,3773605397010.714,-1.6671735519917426e+16,-1.6658334488347404e+16,-1.6658236815966208e+16,3.200759225570022e-05,3.2240877114080697e-05,-0.0014203765767016425,-6.104442725848079e-08,2.943412209668357e-11,-3.834499169581008e-07,-0.09832049152771816,nan,460015630741.56586
250.0,2969988733430.6533,-1.8384893903844652e+16,-1.837196939506639e+16,-1.837187507997901e+16,3.0869445006395515e-05,3.109471116182349e-05,-0.0015663319895501259,-6.731724583966352e-08,2.3165912120759097e-11,-4.22852559788427e-07,-0.10842373327908386,nan,403288675952.26953
252.49999999999997,2331889013383.221,-1.9942960110242656e+16,-1.9930515331379892e+16,-1.993042207493325e+16,2.9723637726722623e-05,2.9946375379701055e-05,-0.0016990740632157157,-7.302218634131268e-08,1.8188734304389124e-11,-4.586880825355811e-07,-0.11761232885527721,nan,346911716902.0669
255.00000000000003,1826483308217.1794,-2.1351690039751684e+16,-2.1339726769655396e+16,-2.1339637351972864e+16,2.8573581763912613e-05,2.87871507498507e-05,-0.0018190931813442817,-7.818032429317868e-08,1.4246569804094e-11,-4.910888709142888e-07,-0.1259202233113561,nan,293797592946.34705
257.5,1427178504712.4624,-2.2616860989891256e+16,-2.260537966311524e+16,-2.260529334714368e+16,2.7422487894383046e-05,2.7628648622265172e-05,-0.0019268815505248474,-8.281281357079893e-08,1.1131992336757206e-11,-5.201878027674989e-07,-0.13338148788910228,nan,245554528147.17374
260.0,1112488784385.7888,-2.374425552249034e+16,-2.3733255311678844e+16,-2.373317108642611e+16,2.627337011642688e-05,2.6474537282774712e-05,-0.002022931825848143,-8.694082732525384e-08,8.677412518209153e-12,-5.461178770172779e-07,-0.1400302248762251,nan,202902610952.7027
