IR_normalized,I_normalized,case,parameter_set,phase_ratio_nRIR_over_n2I,t_fs
2.3661395017745216e-20,1.1841501113081202e-15,120fs,P2_TR_T2,5.892055366481839e-05,57.49999999999999
3.5911206400939526e-20,1.7763568394002524e-15,120fs,P2_TR_T2,5.9611907093125144e-05,60.0
5.437337670181171e-20,2.6583271188893376e-15,120fs,P2_TR_T2,6.031302568963821e-05,62.5
8.213236362633507e-20,3.968637100116201e-15,120fs,P2_TR_T2,6.102477215377347e-05,65.0
1.2377062429471346e-19,5.910566544026846e-15,120fs,P2_TR_T2,6.174783054437931e-05,67.5
1.8607952714378468e-19,8.781558349321698e-15,120fs,P2_TR_T2,6.248276441962135e-05,70.0
2.790995706806208e-19,1.3015738916557498e-14,120fs,P2_TR_T2,6.323005699649437e-05,72.5
4.17638610423059e-19,1.9245128824776616e-14,120fs,P2_TR_T2,6.399013889928543e-05,75.0
6.234821584167943e-19,2.8387527869716207e-14,120fs,P2_TR_T2,6.476340735504098e-05,77.5
9.286031041372487e-19,4.1772366679299685e-14,120fs,P2_TR_T2,6.555023950226929e-05,80.0
1.3798109804325298e-18,6.13204518775274e-14,120fs,P2_TR_T2,6.635100165220065e-05,82.5
2.045469371719397e-18,8.980000657794159e-14,120fs,P2_TR_T2,6.71660557697931e-05,85.0
3.025176877026471e-18,1.3119042752725332e-13,120fs,P2_TR_T2,6.79957640467431e-05,87.5
4.463683739942273e-18,1.9119770860327527e-13,120fs,P2_TR_T2,6.88404921665613e-05,90.0
6.570846654024161e-18,2.7798283259668595e-13,120fs,P2_TR_T2,6.970061167448264e-05,92.5
9.650169028023607e-18,4.0318839728668326e-13,120fs,P2_TR_T2,7.057650173614037e-05,95.0
1.4139516954715502e-17,5.833817413434999e-13,120fs,P2_TR_T2,7.146855048043389e-05,97.5
2.0669057671944337e-17,8.420781453308188e-13,120fs,P2_TR_T2,7.237715606121681e-05,100.0
3.014349588586673e-17,1.2125697139795163e-12,120fs,P2_TR_T2,7.330272753065181e-05,102.5
4.385850086993601e-17,1.741870220391457e-12,120fs,P2_TR_T2,7.424568558843499e-05,105.0
6.366511986986804e-17,2.496201437370547e-12,120fs,P2_TR_T2,7.520646325134379e-05,107.5
9.220136404963633e-17,3.568602870178129e-12,120fs,P2_TR_T2,7.618550647409798e-05,110.0
1.332175789044074e-16,5.0894584002464904e-12,120fs,P2_TR_T2,7.718327474317322e-05,112.5
1.9203241169708701e-16,7.24101878836777e-12,120fs,P2_TR_T2,7.82002416588724e-05,114.99999999999999
2.761701622305752e-16,1.0277382890392816e-11,120fs,P2_TR_T2,7.923689551655104e-05,117.5
3.9624939266482617e-16,1.4551915228366858e-11,120fs,P2_TR_T2,8.029373989491625e-05,120.0
5.672186773456459e-16,2.05547657807856e-11,120fs,P2_TR_T2,8.137129425725014e-05,122.50000000000001
8.100707014310194e-16,2.8964075153470983e-11,120fs,P2_TR_T2,8.247009457002922e-05,125.0
1.1542137752518296e-15,4.0715667201971865e-11,120fs,P2_TR_T2,8.359069394244741e-05,127.50000000000001
1.6407444823155678e-15,5.7097645922850286e-11,120fs,P2_TR_T2,8.473366328974458e-05,130.0
2.326952269355981e-15,7.987844599585711e-11,120fs,P2_TR_T2,8.589959202280697e-05,132.5
3.292503774317066e-15,1.114796941050537e-10,120fs,P2_TR_T2,8.708908876625812e-05,135.0
4.647911391149261e-15,1.552089233893768e-10,120fs,P2_TR_T2,8.830278210711752e-05,137.5
6.546099875741431e-15,2.1557200520469207e-10,120fs,P2_TR_T2,8.954132137598616e-05,140.0
9.198163566750572e-15,2.986914515678727e-10,120fs,P2_TR_T2,9.080537746276182e-05,142.5
1.2894777021207319e-14,4.1286491882156547e-10,120fs,P2_TR_T2,9.20956436688263e-05,145.0
1.803521214223929e-14,5.693088411580144e-10,120fs,P2_TR_T2,9.34128365977656e-05,147.5
2.5166562265339208e-14,7.831458144390163e-10,120fs,P2_TR_T2,9.475769708670547e-05,150.0
3.503662604870038e-14,1.0747119823032625e-09,120fs,P2_TR_T2,9.613099118045258e-05,152.5
4.8665023037204387e-14,1.4712833077729864e-09,120fs,P2_TR_T2,9.753351115074192e-05,155.0
6.743857757642204e-14,2.009348567122817e-09,120fs,P2_TR_T2,9.896607656298624e-05,157.5
9.323891958799447e-14,2.7375938226945685e-09,120fs,P2_TR_T2,0.00010042953539308273,160.0
1.2861273868298254e-13,3.7208100529394286e-09,120fs,P2_TR_T2,0.0001019247651969445,162.5
1.7699835626046556e-13,5.0449950506422494e-09,120fs,P2_TR_T2,0.00010345267433560046,165.0
2.4302645643784553e-13,6.8239957250841204e-09,120fs,P2_TR_T2,0.00010501420325886297,167.5
3.329182032310308e-13,9.2081313276983e-09,120fs,P2_TR_T2,0.00010661032585073429,170.0
4.550108983832684e-13,1.2395356448939078e-08,120fs,P2_TR_T2,0.0001082420508399223,172.5
6.204502153925696e-13,1.6645670463565696e-08,120fs,P2_TR_T2,0.00010991042327904407,175.0
8.440993975266398e-13,2.229966413613229e-08,120fs,P2_TR_T2,0.00011161652609627644,177.5
1.1457302744536056e-12,2.98023223876953e-08,120fs,P2_TR_T2,0.00011336148172351047,180.0
1.551579331809736e-12,3.9733484387680486e-08,120fs,P2_TR_T2,0.00011514645380523735,182.5
2.096375347198017e-12,5.2846709609160506e-08,120fs,P2_TR_T2,0.00011697264899272149,185.0
2.825974499754091e-12,7.011872480215313e-08,120fs,P2_TR_T2,0.0001188413188282659,187.5
3.800775859191334e-12,9.281214791970836e-08,120fs,P2_TR_T2,0.00012075376172467086,190.0
5.100136586147507e-12,1.2255481950771666e-07,120fs,P2_TR_T2,0.00012271132504535504,192.5
6.82806424718821e-12,1.6143984162055177e-07,120fs,P2_TR_T2,0.00012471540729088563,195.0
9.120536055743138e-12,2.12151354022876e-07,120fs,P2_TR_T2,0.00012676746039810366,197.5
1.2154884845261428e-11,2.7812219609644966e-07,120fs,P2_TR_T2,0.00012886899215837054,200.0
1.616180307434485e-11,3.637309433804842e-07,120fs,P2_TR_T2,0.00013102156876192397,202.5
2.1440653842585e-11,4.745474073144734e-07,120fs,P2_TR_T2,0.00013322681747575656,205.0
2.8378947353314992e-11,6.176375874553556e-07,120fs,P2_TR_T2,0.0001354864294629581,207.5
3.7477049141090445e-11,8.019413139855534e-07,120fs,P2_TR_T2,0.00013780216275191022,210.0
4.937944054915467e-11,1.0387384664343275e-06,120fs,P2_TR_T2,0.00014017584536439131,212.5
6.491416165404631e-11,1.3422227588262222e-06,120fs,P2_TR_T2,0.00014260937861212882,215.0
8.514244294435175e-11,1.7302057032589052e-06,120fs,P2_TR_T2,0.00014510474057207262,217.5
1.1142098723102981e-10,2.224977568771578e-06,120fs,P2_TR_T2,0.00014766398975132351,220.0
1.4547991219875056e-10,2.85435700942494e-06,120fs,P2_TR_T2,0.0001502892689533579,222.5
1.8952002368228835e-10,3.6529666164343784e-06,120fs,P2_TR_T2,0.0001529828093580809,225.0
2.463338796806229e-10,4.663778026766443e-06,120fs,P2_TR_T2,0.00015574693482897105,227.5
3.1945604760025855e-10,5.939977466861306e-06,120fs,P2_TR_T2,0.0001585840664616401,229.99999999999997
4.133490775811137e-10,7.547210794021455e-06,120fs,P2_TR_T2,0.0001614967273890049,232.50000000000003
5.336330416132716e-10,9.566276282376603e-06,120fs,P2_TR_T2,0.00016448754785943571,235.0
6.873680536079935e-10,1.2096343638445947e-05,120fs,P2_TR_T2,0.00016755927060531223,237.5
8.834010254316245e-10,1.5258789062500007e-05,120fs,P2_TR_T2,0.0001707147565207435,240.0
1.1327900677564234e-09,1.9201748616637855e-05,120fs,P2_TR_T2,0.00017395699066847047,242.49999999999997
1.4493224559292357e-09,2.4105505714552724e-05,120fs,P2_TR_T2,0.0001772890886374757,245.00000000000003
1.8501449972848606e-09,3.0188843176085772e-05,120fs,P2_TR_T2,0.00018071430327433786,247.5
2.356529008565977e-09,3.7716505918252275e-05,120fs,P2_TR_T2,0.00018423603181307106,250.0
2.994795994980102e-09,4.7007936863681684e-05,120fs,P2_TR_T2,0.00018785782343000752,252.49999999999997
3.797434573626068e-09,5.8447465862950184e-05,120fs,P2_TR_T2,0.00019158338725223343,255.00000000000003
4.804444263722415e-09,7.249614911126299e-05,120fs,P2_TR_T2,0.000195416600850214,257.5
6.06494753606493e-09,8.970547438205574e-05,120fs,P2_TR_T2,0.00019936151924753384,260.0
7.639118036774411e-09,0.0001107331650085692,120fs,P2_TR_T2,0.00020342238448317233,262.5
9.60048023718846e-09,0.00013636133243752986,120fs,P2_TR_T2,0.00020760363576440257,265.0
1.2038643971714349e-08,0.00016751724277710463,120fs,P2_TR_T2,0.00021190992025133185,267.5
1.5062546463068033e-08,0.00020529697638030183,120fs,P2_TR_T2,0.0002163461045172431,270.0
1.8804284547123517e-08,0.00025099227035180443,120fs,P2_TR_T2,0.00022091728673230852,272.5
2.3423630935429838e-08,0.00030612084103605086,120fs,P2_TR_T2,0.00022562880962199124,275.0
2.9113340517296107e-08,0.0003724604860216158,120fs,P2_TR_T2,0.00023048627425542898,277.5
3.610536591375558e-08,0.0004520872618590304,120fs,P2_TR_T2,0.00023549555472349943,280.0
4.467811574091097e-08,0.0005474180233157039,120fs,P2_TR_T2,0.0002406628137710108,282.5
5.5164904283736675e-08,0.0006612575912777795,120fs,P2_TR_T2,0.0002459945194526013,285.0
6.796375745779725e-08,0.0007968507879846803,120fs,P2_TR_T2,0.00025149746288758514,287.5
8.354875694600049e-08,0.000957939538739173,120fs,P2_TR_T2,0.0002571787771950649,290.0
1.0248312210201483e-07,0.0011488251871584814,120fs,P2_TR_T2,0.000263045957697284,292.5
1.2543424742908522e-07,0.001374436105038054,120fs,P2_TR_T2,0.000269106883486469,295.0
1.5319093194175492e-07,0.0016404005966875227,120fs,P2_TR_T2,0.0002753698404582629,297.5
1.8668305521429893e-07,0.001953125,120fs,P2_TR_T2,0.00028184354592353646,300.0
2.2700397307206045e-07,0.0023198767715604186,120fs,P2_TR_T2,0.00028853717491969706,302.5
2.754359232882262e-07,0.002748872210076113,120fs,P2_TR_T2,0.00029546038835293997,305.0
3.334787478435888e-07,0.0032493683209506618,120fs,P2_TR_T2,0.0003026233631140605,307.5
4.0288225276076236e-07,0.003831758154956703,120fs,P2_TR_T2,0.00031003682432275147,310.0
4.856825386430574e-07,0.0045076687662224954,120fs,P2_TR_T2,0.00031771207986869027,312.5
5.842426441752166e-07,0.005290060730222247,120fs,P2_TR_T2,0.00032566105743241964,315.0
7.012978502632338e-07,0.006193327942884307,120fs,P2_TR_T2,0.00033389634418510227,317.5
8.400059934357317e-07,0.007233396189744457,120fs,P2_TR_T2,0.0003424312293838421,320.0
1.0040031327879905e-06,0.008427818732477502,120fs,P2_TR_T2,0.0003512797500986001,322.5
1.19746490427701e-06,0.009795866913153616,120fs,P2_TR_T2,0.0003604567403279163,325.0
1.4251738787084976e-06,0.011358613529034766,120fs,P2_TR_T2,0.00036997788378392334,327.5
1.6925932144290506e-06,0.013139006488339312,120fs,P2_TR_T2,0.00037985977065271837,330.0
2.005946861701885e-06,0.015161930026670533,120fs,P2_TR_T2,0.0003901199586642389,332.5
2.3723065321957935e-06,0.017454250552003846,120fs,P2_TR_T2,0.0004007770388367363,335.0
2.7996855932145863e-06,0.020044844001230914,120fs,P2_TR_T2,0.0004118507062949433,337.5
3.2971399815921254e-06,0.022964601441806284,120fs,P2_TR_T2,0.0004233618365985261,340.0
3.874876156054442e-06,0.02624640954700041,120fs,P2_TR_T2,0.0004353325680587333,342.5
4.544366018938752e-06,0.029925102521830435,120fs,P2_TR_T2,0.0004477863905666908,345.0
5.318468638280864e-06,0.03403738206811994,120fs,P2_TR_T2,0.00046074824150712157,347.5
6.211558489478048e-06,0.038621702060290364,120fs,P2_TR_T2,0.000474244609386787,350.0
7.23965981229625e-06,0.04371811476682228,120fs,P2_TR_T2,0.0004883036458683431,352.5
8.420586544490805e-06,0.049368075703403846,120fs,P2_TR_T2,0.0005029552869681916,355.0
9.774087148627973e-06,0.055614204548972715,120fs,P2_TR_T2,0.0005182313842520851,357.5
1.1321993495039272e-05,0.0625,120fs,P2_TR_T2,0.0005341658469454426,360.0
1.308837280276629e-05,0.07006950698441004,120fs,P2_TR_T2,0.0005507947959676052,362.5
1.5099681473771188e-05,0.07836693530522905,120fs,P2_TR_T2,0.0005681567310016022,365.0
1.7384919485867835e-05,0.0874362295336445,120fs,P2_TR_T2,0.0005862927118245575,367.5
1.9975783839392533e-05,0.0973205908170559,120fs,P2_TR_T2,0.0006052465552500908,370.0
2.2906819384541402e-05,0.10806195220235423,120fs,P2_TR_T2,0.0006250650491743192,372.5
2.621556519382314e-05,0.11970041008732188,120fs,P2_TR_T2,0.0006457981853731288,375.0
2.9942694490753445e-05,0.13227361548971017,120fs,P2_TR_T2,0.0006674994128721852,377.5
3.413214600551654e-05,0.14581612994701473,120fs,P2_TR_T2,0.0006902259139047242,380.0
3.883124450476907e-05,0.16035875200984728,120fs,P2_TR_T2,0.0007140389046881359,382.5
4.4090808140084704e-05,0.17592782144487065,120fs,P2_TR_T2,0.0007390039634912889,385.0
4.996524018176408e-05,0.1925445093936403,120fs,P2_TR_T2,0.0007651913887337127,387.5
5.651260265581916e-05,0.21022410381342882,120fs,P2_TR_T2,0.0007926765901586156,390.0
6.379466938565687e-05,0.22897530052562515,120fs,P2_TR_T2,0.0008215405164582883,392.5
7.1876955959829e-05,0.2487995110860885,120fs,P2_TR_T2,0.0008518701231073606,395.0
8.082872420629e-05,0.2696901994392803,120fs,P2_TR_T2,0.000883758884581647,397.5
9.07229588545229e-05,0.29163225989402947,120fs,P2_TR_T2,0.000917307355614016,400.0
0.00010163631421166874,0.3146014493349948,120fs,P2_TR_T2,0.0009526237866703556,402.5
0.00011364902886873857,0.33856388673422333,120fs,P2_TR_T2,0.0009898247994260714,405.0
0.00012684480668862102,0.3634756329291118,120fs,P2_TR_T2,0.0010290361286951575,407.5
0.00014131066260857848,0.3892823632682238,120fs,P2_TR_T2,0.0010703934380197869,410.0
0.0001571367321149671,0.41591914508168437,120fs,P2_TR_T2,0.0011140432169797995,412.5
0.0001744160436147649,0.44331033100107886,120fs,P2_TR_T2,0.0011601437692413674,415.0
0.00019324425333388286,0.47136957793428325,120fs,P2_TR_T2,0.0012088663014473572,417.5
0.00021371934281189792,0.5,120fs,P2_TR_T2,0.0012603961242752953,420.0
0.00023594127953152858,0.5290944619588405,120fs,P2_TR_T2,0.001314933978371936,422.5
0.0002600116417126951,0.5585360176641231,120fs,P2_TR_T2,0.0013726974994384374,425.0
0.0002860332088083044,0.5881984958251408,120fs,P2_TR_T2,0.0014339228385126144,427.5
0.00031410951975418974,0.6179472329646448,120fs,P2_TR_T2,0.0014988664555042146,430.0
0.0003443444015404673,0.6476399509035883,120fs,P2_TR_T2,0.0015678071063192816,432.5
0.00037684147117703277,0.6771277734684469,120fs,P2_TR_T2,0.0016410480464995642,435.0
0.00041170361461279243,0.7062563744433112,120fs,P2_TR_T2,0.0017189194772474817,437.5
0.00044903244662713684,0.7348672461377996,120fs,P2_TR_T2,0.0018017812630580733,440.0
0.00048892775613387,0.7627990753722692,120fs,P2_TR_T2,0.00189002595399678,442.5
0.0005314869417132951,0.7898892112544614,120fs,P2_TR_T2,0.0019840821500147457,445.0
0.0005768044425089552,0.8159752068963134,120fs,P2_TR_T2,0.0020844182496620057,447.5
0.0006249711698838517,0.8408964152537148,120fs,P2_TR_T2,0.002191546631236072,450.0
0.0006760739454199209,0.8644956176188342,120fs,P2_TR_T2,0.0023060283208968897,452.5
0.0007301949509584013,0.8866206620021574,120fs,P2_TR_T2,0.002428478209713797,455.0
0.0007874111964129086,0.9071260877501998,120fs,P2_TR_T2,0.002559570890131427,457.5
0.0008477940110384744,0.9258747122872903,120fs,P2_TR_T2,0.002700047192118403,459.99999999999994
0.0009114085637068855,0.9427391558685664,120fs,P2_TR_T2,0.002850721510492156,462.5
0.000978313417521394,0.957603280698574,120fs,P2_TR_T2,0.003012490027824971,465.00000000000006
0.001048560123803884,0.970363521706913,120fs,P2_TR_T2,0.003186339952198144,467.5
0.001122192860108175,0.9809300876689151,120fs,P2_TR_T2,0.003373359906196469,470.0
0.0011992481164591878,0.9892280131939755,120fs,P2_TR_T2,0.0035747516232902976,472.49999999999994
0.0012797544334956614,0.9951980443443538,120fs,P2_TR_T2,0.003791843130566173,475.0
0.001363732195611751,0.9987973432501812,120fs,P2_TR_T2,0.00402610362314275,477.50000000000006
0.001451193481559367,1.0,120fs,P2_TR_T2,0.004279160266136595,480.0
0.0015421419742986501,0.9987973432501811,120fs,P2_TR_T2,0.004552817195416522,482.5
0.001636572931179628,0.9951980443443538,120fs,P2_TR_T2,0.004849077029421407,484.99999999999994
0.0017344732148155692,0.9892280131939755,120fs,P2_TR_T2,0.0051701652519764475,487.5
0.0018358213842799528,0.9809300876689148,120fs,P2_TR_T2,0.005518557881459989,490.00000000000006
0.0019405878455365302,0.970363521706913,120fs,P2_TR_T2,0.005897012906185688,492.49999999999994
0.002048735059307782,0.9576032806985735,120fs,P2_TR_T2,0.006308606041054458,495.0
0.0021602178039128975,0.9427391558685664,120fs,P2_TR_T2,0.006756771448269089,497.49999999999994
0.0022749834899732316,0.9258747122872903,120fs,P2_TR_T2,0.007245348167409016,500.0
0.0023929725233013273,0.9071260877501989,120fs,P2_TR_T2,0.007778633120063697,502.50000000000006
0.0025141187117679927,0.8866206620021574,120fs,P2_TR_T2,0.008361441694644253,504.99999999999994
0.0026383497114885316,0.8644956176188338,120fs,P2_TR_T2,0.008999177081648593,507.5
0.0027655875072904656,0.8408964152537138,120fs,P2_TR_T2,0.009697909722967524,510.00000000000006
0.002895748922125685,0.8159752068963129,120fs,P2_TR_T2,0.010464468466059279,512.5
0.0030287461498734393,0.7898892112544604,120fs,P2_TR_T2,0.01130654528127885,515.0
0.003164487305848325,0.7627990753722692,120fs,P2_TR_T2,0.012232815715843863,517.5
0.003302876989279591,0.7348672461377991,120fs,P2_TR_T2,0.013253077629847131,520.0
0.0034438168520629997,0.70625637444331,120fs,P2_TR_T2,0.014378411199162387,522.5
0.0035872061682009925,0.6771277734684462,120fs,P2_TR_T2,0.015621363689963778,525.0
0.003732942398536612,0.6476399509035877,120fs,P2_TR_T2,0.016996163125418087,527.5
0.0038809217456455738,0.6179472329646448,120fs,P2_TR_T2,0.018518965695586566,530.0
0.004031039694072302,0.5881984958251403,120fs,P2_TR_T2,0.02020814262918329,532.5
0.004183191531471851,0.558536017664122,120fs,P2_TR_T2,0.022084613277695026,535.0
0.004337272846641796,0.52909446195884,120fs,P2_TR_T2,0.024172232391225793,537.5
0.004493180000887651,0.4999999999999994,120fs,P2_TR_T2,0.026498241030875926,540.0
0.004650810569652567,0.47136957793428325,120fs,P2_TR_T2,0.02909379231243817,542.5
0.004810063751847975,0.4433103310010782,120fs,P2_TR_T2,0.03199456526880991,545.0
0.004970840744836843,0.41591914508168343,120fs,P2_TR_T2,0.03524148262432173,547.5
0.005133045083536858,0.38928236326822335,120fs,P2_TR_T2,0.03888155127894817,550.0
0.005296582942618192,0.3634756329291112,120fs,P2_TR_T2,0.0429688479084858,552.5
0.005461363401262195,0.33856388673422333,120fs,P2_TR_T2,0.0475656764255397,555.0
0.0056272986704160605,0.3146014493349943,120fs,P2_TR_T2,0.05274392927091564,557.5
0.005794304282918152,0.2916322598940286,120fs,P2_TR_T2,0.05858669080568299,560.0
0.005962299247273986,0.26969019943927997,120fs,P2_TR_T2,0.06519012868327335,562.5
0.006131206166229627,0.2487995110860881,120fs,P2_TR_T2,0.07266572828350859,565.0
0.006300951321614104,0.22897530052562515,120fs,P2_TR_T2,0.08114293643633537,567.5
0.00647146472720323,0.21022410381342846,120fs,P2_TR_T2,0.09077229418247298,570.0
0.006642680151592643,0.19254450939363957,120fs,P2_TR_T2,0.10172915474078292,572.5
0.006814535113257529,0.17592782144487065,120fs,P2_TR_T2,0.11421810283104054,575.0
0.006986970850121001,0.16035875200984706,120fs,P2_TR_T2,0.12847821584228697,577.5
0.007159932266053754,0.14581612994701473,120fs,P2_TR_T2,0.14478933703829047,580.0
0.007333367856786312,0.1322736154897099,120fs,P2_TR_T2,0.16347956728784888,582.5
0.0075072296177348145,0.1197004100873214,120fs,P2_TR_T2,0.18493422623041073,585.0
0.0076814729362246,0.10806195220235423,120fs,P2_TR_T2,0.2096065882395116,587.5
0.007856056470546683,0.09732059081705573,120fs,P2_TR_T2,0.2380307653946445,590.0
0.008030942018204135,0.0874362295336445,120fs,P2_TR_T2,0.2708371918654097,592.5
0.008206094375602359,0.07836693530522887,120fs,P2_TR_T2,0.30877126532977434,595.0
0.008381481191313564,0.0700695069844097,120fs,P2_TR_T2,0.3527158258893865,597.5
0.008557072814904866,0.0625,120fs,P2_TR_T2,0.40371830716474244,600.0
0.008732842143166147,0.05561420454897255,120fs,P2_TR_T2,0.4630235850662773,602.5
0.00890876446541085,0.04936807570340361,120fs,P2_TR_T2,0.5321137862022548,605.0
0.009084817309354808,0.043718114766822164,120fs,P2_TR_T2,0.6127566113909368,607.5
0.009260980288907405,0.03862170206029014,120fs,P2_TR_T2,0.7070640946376575,610.0
0.009437234955039595,0.03403738206811994,120fs,P2_TR_T2,0.8175641723121144,612.5
0.009613564650726365,0.029925102521830397,120fs,P2_TR_T2,0.9472880039785179,615.0
0.009789954370800234,0.026246409547000246,120fs,P2_TR_T2,1.0998766943194234,617.5
0.009966390627398507,0.022964601441806214,120fs,P2_TR_T2,1.2797119515187578,620.0
0.010142861321542272,0.02004484400123085,120fs,P2_TR_T2,1.4920763278752496,622.5
0.010319355621250633,0.017454250552003846,120fs,P2_TR_T2,1.7433500824870305,625.0
0.010495863846470083,0.015161930026670491,120fs,P2_TR_T2,2.041253458955747,627.5
0.010672377360987167,0.01313900648833923,120fs,P2_TR_T2,2.395145379352936,630.0
0.010848888471392683,0.011358613529034736,120fs,P2_TR_T2,2.8163923420285077,632.5
0.011025390333077723,0.009795866913153579,120fs,P2_TR_T2,3.31882483245186,635.0
0.011201876863165742,0.008427818732477502,120fs,P2_TR_T2,3.919303014723841,637.5
0.011378342660220229,0.007233396189744438,120fs,P2_TR_T2,4.638419125503469,640.0
0.011554782930513652,0.006193327942884274,120fs,P2_TR_T2,5.5013711747480825,642.5
0.011731193420599915,0.005290060730222238,120fs,P2_TR_T2,6.539051697758421,645.0
0.01190757035589858,0.00450766876622248,120fs,P2_TR_T2,7.789406954026164,647.5
0.012083910384973768,0.003831758154956703,120fs,P2_TR_T2,9.299136845778825,650.0
0.012260210529173136,0.003249368320950653,120fs,P2_TR_T2,11.125824859355067,652.5
0.012436468137282233,0.002748872210076091,120fs,P2_TR_T2,13.340611717286013,655.0
0.012612680844844758,0.0023198767715604104,120fs,P2_TR_T2,16.03155772952069,657.5
0.012788846537800602,0.0019531249999999933,120fs,P2_TR_T2,19.307879080659028,660.0
0.01296496332009898,0.0016404005966875227,120fs,P2_TR_T2,23.305295135617467,662.5
0.013141029484952826,0.001374436105038049,120fs,P2_TR_T2,28.192790748784557,665.0
0.01331704348941323,0.0011488251871584712,120fs,P2_TR_T2,34.18118404786816,667.5
0.013493003931956812,0.000957939538739173,120fs,P2_TR_T2,41.53400216536641,670.0
0.013668909532795417,0.0007968507879846781,120fs,P2_TR_T2,50.581312695559156,672.5
0.013844759116634749,0.0006612575912777795,120fs,P2_TR_T2,61.73734750479101,675.0
0.01402055159762695,0.0005474180233157014,120fs,P2_TR_T2,75.52300141021477,677.5
0.014196285966280498,0.0004520872618590264,120fs,P2_TR_T2,92.59460897386981,680.0
0.014371961278109361,0.0003724604860216158,120fs,P2_TR_T2,113.78082177710782,682.5
0.014547576643821709,0.00030612084103604924,120fs,P2_TR_T2,140.12995722475335,685.0
0.014723131220866019,0.00025099227035180216,120fs,P2_TR_T2,172.97090954811355,687.5
0.014898624206169563,0.0002052969763803011,120fs,P2_TR_T2,213.99165921739944,690.0
0.015074054829920478,0.00016751724277710314,120fs,P2_TR_T2,265.3406616540878,692.5
0.015249422350259773,0.00013636133243752986,120fs,P2_TR_T2,329.7580376195845,695.0
0.015424726048764017,0.0001107331650085688,120fs,P2_TR_T2,410.74565646640866,697.5
0.01559996522661256,8.97054743820551e-05,120fs,P2_TR_T2,512.7880743060899,700.0
0.01577513920134543,7.24961491112626e-05,120fs,P2_TR_T2,641.6400964296856,702.5
0.01595024730412904,5.8447465862949764e-05,120fs,P2_TR_T2,804.7017919042023,705.0
0.01612528887745714,4.7007936863681684e-05,120fs,P2_TR_T2,1011.5085220418609,707.5
0.01630026327322347,3.771650591825214e-05,120fs,P2_TR_T2,1274.3725250361013,710.0
0.016475169851110714,3.018884317608545e-05,120fs,P2_TR_T2,1609.2245987958513,712.5
0.016650007977248027,2.4105505714552595e-05,120fs,P2_TR_T2,2036.7204882645842,715.0
0.01682477702309549,1.9201748616637754e-05,120fs,P2_TR_T2,2583.6981298771966,717.5
0.01699947636451996,1.5258789062500007e-05,120fs,P2_TR_T2,3285.100860202453,720.0
0.017174105381031743,1.2096343638445882e-05,120fs,P2_TR_T2,4186.520679626472,722.5
0.017348663455155962,9.566276282376483e-06,120fs,P2_TR_T2,5347.568249803583,725.0
0.017523149971916337,7.547210794021428e-06,120fs,P2_TR_T2,6846.347379246053,727.5
0.017697564318412694,5.939977466861275e-06,120fs,P2_TR_T2,8785.407999513645,730.0
0.01787190588347607,4.663778026766443e-06,120fs,P2_TR_T2,11299.682221999312,732.5
0.01804617405738816,3.652966616434359e-06,120fs,P2_TR_T2,14567.085587179463,735.0
0.0182203682316537,2.8543570094249043e-06,120fs,P2_TR_T2,18822.707411695654,737.5
0.01839448779881655,2.224977568771578e-06,120fs,P2_TR_T2,24377.844114531883,740.0
0.018568532152311395,1.7302057032588867e-06,120fs,P2_TR_T2,31645.580601045047,742.5
0.018742500686344737,1.3422227588262222e-06,120fs,P2_TR_T2,41175.24294254539,745.0
0.018916392795799666,1.03873846643432e-06,120fs,P2_TR_T2,53698.894153257315,747.5
0.019090207876159945,8.019413139855491e-07,120fs,P2_TR_T2,70194.21200465044,750.0
0.019263945323449796,6.176375874553556e-07,120fs,P2_TR_T2,91969.69629456618,752.5
0.019437604534186373,4.745474073144675e-07,120fs,P2_TR_T2,120780.37407136278,755.0
0.019611184905342326,3.637309433804842e-07,120fs,P2_TR_T2,158985.2443912589,757.5
0.01978468583431663,2.7812219609644717e-07,120fs,P2_TR_T2,209761.96451851778,760.0
0.019958106718911982,2.1215135402287335e-07,120fs,P2_TR_T2,277400.19749362045,762.5
0.02013144695731738,1.6143984162055177e-07,120fs,P2_TR_T2,367703.2780806949,765.0
0.020304705948094855,1.225548195077158e-07,120fs,P2_TR_T2,488539.34192949405,767.5
0.020477883090169628,9.281214791970836e-08,120fs,P2_TR_T2,650599.1163136169,770.0
0.020650977782822707,7.011872480215288e-08,120fs,P2_TR_T2,868440.0496244516,772.5
0.020823989425685707,5.2846709609159943e-08,120fs,P2_TR_T2,1161927.9958498878,775.0
0.0209969174187372,3.9733484387680486e-08,120fs,P2_TR_T2,1558232.0104696276,777.5
0.021169761162300425,2.9802322387695088e-08,120fs,P2_TR_T2,2094590.2771362932,780.0
0.021342520057041868,2.229966413613205e-08,120fs,P2_TR_T2,2822153.355265203,782.5
0.02151519350397078,1.6645670463565637e-08,120fs,P2_TR_T2,3811335.6499614744,785.0
0.02168778090443918,1.23953564489389e-08,120fs,P2_TR_T2,5159282.759170408,787.5
0.021860281660142367,9.2081313276983e-09,120fs,P2_TR_T2,7000313.3753528055,790.0
0.022032695173119825,6.8239957250840725e-09,120fs,P2_TR_T2,9520551.643488804,792.5
0.022205020845756374,5.0449950506421775e-09,120fs,P2_TR_T2,12978475.27347,795.0
