z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
1.0461000204086304,9.61000204086304,8.72657897652224e+16,2.0071131530130515e-06,2.0071131530130515e-06,0.0007884042570367455,0.0007884042570367455,0.005820091813802719,0.005820091813802719
1.0461499691009521,9.614996910095218,8.728972132299571e+16,2.0076636246812996e-06,2.0076636246812996e-06,0.0007886204984970391,0.0007886204984970391,0.005819919053465128,0.005819919053465128
1.0462000370025635,9.620003700256351,8.731360993109606e+16,2.0082129594811704e-06,2.0082129594811704e-06,0.0007888362742960453,0.0007888362742960453,0.005819741170853376,0.005819741170853376
1.0462499856948853,9.624998569488529,8.733742981971968e+16,2.0087609300389886e-06,2.0087609300389886e-06,0.0007890515262261033,0.0007890515262261033,0.00581956235691905,0.00581956235691905
1.0463000535964966,9.630005359649662,8.736128406808166e+16,2.009309582717833e-06,2.009309582717833e-06,0.0007892670691944659,0.0007892670691944659,0.005819380749017,0.005819380749017
1.0463500022888184,9.63500022888184,8.738520703592038e+16,2.0098598270124057e-06,2.0098598270124057e-06,0.0007894831942394376,0.0007894831942394376,0.005819202400743961,0.005819202400743961
1.0463999509811401,9.639995098114017,8.740915577356288e+16,2.0104105260543292e-06,2.0104105260543292e-06,0.000789699493907392,0.000789699493907392,0.005819019861519337,0.005819019861519337
1.0464500188827515,9.64500188827515,8.743326771996262e+16,2.0109650904487353e-06,2.0109650904487353e-06,0.0007899173069745302,0.0007899173069745302,0.005818834528326988,0.005818834528326988
1.0464999675750732,9.649996757507328,8.74574569757737e+16,2.011521473832545e-06,2.011521473832545e-06,0.0007901358767412603,0.0007901358767412603,0.005818645935505629,0.005818645935505629
1.0465500354766846,9.65500354766846,8.748177508060365e+16,2.0120808130741352e-06,2.0120808130741352e-06,0.0007903555524535477,0.0007903555524535477,0.005818451754748821,0.005818451754748821
1.0465999841690063,9.659998416900638,8.75063079337984e+16,2.0126451545365853e-06,2.0126451545365853e-06,0.0007905772654339671,0.0007905772654339671,0.005818257573992014,0.005818257573992014
1.0466500520706177,9.665005207061771,8.753094386620826e+16,2.01321176973579e-06,2.01321176973579e-06,0.0007907998515293002,0.0007907998515293002,0.00581806106492877,0.00581806106492877
1.0467000007629395,9.670000076293949,8.75558031369175e+16,2.013783387155854e-06,2.013783387155854e-06,0.0007910243584774435,0.0007910243584774435,0.005817861296236515,0.005817861296236515
1.0467499494552612,9.674994945526127,8.758079125664563e+16,2.0143581878073746e-06,2.0143581878073746e-06,0.0007912501459941268,0.0007912501459941268,0.0058176591992378235,0.0058176591992378235
1.0468000173568726,9.68000173568726,8.760589963545805e+16,2.0149357169430004e-06,2.0149357169430004e-06,0.0007914769812487066,0.0007914769812487066,0.005817451048642397,0.005817451048642397
1.0468499660491943,9.684996604919437,8.763113686328934e+16,2.015516201936407e-06,2.015516201936407e-06,0.0007917050388641655,0.0007917050388641655,0.005817242432385683,0.005817242432385683
1.0469000339508057,9.69000339508057,8.765649435020493e+16,2.016099415413919e-06,2.016099415413919e-06,0.00079193408600986,0.00079193408600986,0.005817031022161245,0.005817031022161245
1.0469499826431274,9.694998264312748,8.768195491633562e+16,2.0166849026281852e-06,2.0166849026281852e-06,0.0007921641226857901,0.0007921641226857901,0.0058168210089206696,0.0058168210089206696
1.0470000505447388,9.70000505447388,8.770743266233549e+16,2.017271071963478e-06,2.017271071963478e-06,0.0007923943339847028,0.0007923943339847028,0.005816611461341381,0.005816611461341381
1.0470499992370605,9.704999923706058,8.773300489761587e+16,2.017859060288174e-06,2.017859060288174e-06,0.0007926253019832075,0.0007926253019832075,0.005816397722810507,0.005816397722810507
1.0470999479293823,9.709994792938236,8.775855995302707e+16,2.018446821239195e-06,2.018446821239195e-06,0.0007928562117740512,0.0007928562117740512,0.005816183052957058,0.005816183052957058
