z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
0.9415000081062317,-0.8499991893768266,3.3757642364656026e+17,7.764258043607697e-06,7.764258043607697e-06,0.003049839986488223,0.003049839986488223,0.004544727969914675,0.004544727969914675
0.9415500164031982,-0.8449983596801713,3.37397134531756e+17,7.760134394629858e-06,7.760134394629858e-06,0.0030482204165309668,0.0030482204165309668,0.004542411770671606,0.004542411770671606
0.9416000247001648,-0.8399975299835161,3.3721770797799834e+17,7.756007107673213e-06,7.756007107673213e-06,0.003046599216759205,0.003046599216759205,0.004540096037089825,0.004540096037089825
0.9416499733924866,-0.8350026607513383,3.3703838450345574e+17,7.751882549200673e-06,7.751882549200673e-06,0.003044978715479374,0.003044978715479374,0.004537786822766066,0.004537786822766066
0.9416999816894531,-0.8300018310546831,3.3685864871205274e+17,7.747748895781115e-06,7.747748895781115e-06,0.0030433551874011755,0.0030433551874011755,0.004535481799393892,0.004535481799393892
0.9417499899864197,-0.8250010013580278,3.3667911907907994e+17,7.743619789835066e-06,7.743619789835066e-06,0.0030417332891374826,0.0030417332891374826,0.0045332107692956924,0.0045332107692956924
0.9417999982833862,-0.8200001716613725,3.364996238058455e+17,7.739491593383718e-06,7.739491593383718e-06,0.0030401116237044334,0.0030401116237044334,0.004531028680503368,0.004531028680503368
0.9418500065803528,-0.8149993419647172,3.363199910936576e+17,7.735359758953564e-06,7.735359758953564e-06,0.003038488794118166,0.003038488794118166,0.004528847057372332,0.004528847057372332
0.9419000148773193,-0.809998512268062,3.361403240217313e+17,7.73122792452341e-06,7.73122792452341e-06,0.003036865731701255,0.003036865731701255,0.004526665434241295,0.004526665434241295
0.9419500231742859,-0.8049976825714067,3.359607256692818e+17,7.727096999587957e-06,7.727096999587957e-06,0.0030352429021149874,0.0030352429021149874,0.00452448520809412,0.00452448520809412
0.9419999718666077,-0.800002813339229,3.3578112731683226e+17,7.722966074652504e-06,7.722966074652504e-06,0.0030336203053593636,0.0030336203053593636,0.004522303584963083,0.004522303584963083
0.9420499801635742,-0.7950019836425737,3.3560159768385946e+17,7.718836968706455e-06,7.718836968706455e-06,0.0030319984070956707,0.0030319984070956707,0.004520123824477196,0.004520123824477196
0.9420999884605408,-0.7900011539459184,3.354221367703634e+17,7.714708772255108e-06,7.714708772255108e-06,0.003030376974493265,0.003030376974493265,0.0045179445296525955,0.0045179445296525955
0.9421499967575073,-0.7850003242492631,3.352424696984371e+17,7.710576937824953e-06,7.710576937824953e-06,0.0030287536792457104,0.0030287536792457104,0.004515764769166708,0.004515764769166708
0.9422000050544739,-0.7799994945526079,3.3506300878494106e+17,7.706449650868308e-06,7.706449650868308e-06,0.003027132712304592,0.003027132712304592,0.0045135910622775555,0.0045135910622775555
0.9422500133514404,-0.7749986648559526,3.348834104324915e+17,7.702318725932855e-06,7.702318725932855e-06,0.0030255098827183247,0.0030255098827183247,0.004511428531259298,0.004511428531259298
0.942300021648407,-0.7699978351592973,3.347036746410885e+17,7.698184163018595e-06,7.698184163018595e-06,0.003023885888978839,0.003023885888978839,0.004509302321821451,0.004509302321821451
0.9423499703407288,-0.7650029659271196,3.3452400756916224e+17,7.694052328588441e-06,7.694052328588441e-06,0.003022262826561928,0.003022262826561928,0.00450719241052866,0.00450719241052866
0.9423999786376953,-0.7600021362304643,3.3434413433880576e+17,7.689915037190076e-06,7.689915037190076e-06,0.0030206379014998674,0.0030206379014998674,0.004505092278122902,0.004505092278122902
0.9424499869346619,-0.755001306533809,3.341640205902807e+17,7.6857722888235e-06,7.6857722888235e-06,0.003019010415300727,0.003019010415300727,0.004503000061959028,0.004503000061959028
0.9424999952316284,-0.7500004768371538,3.339837694028022e+17,7.68162681197282e-06,7.68162681197282e-06,0.0030173822306096554,0.0030173822306096554,0.004500920418649912,0.004500920418649912
0.942550003528595,-0.7449996471404985,3.338034838555853e+17,7.677480425627436e-06,7.677480425627436e-06,0.0030157535802572966,0.0030157535802572966,0.00449887290596962,0.00449887290596962
0.9426000118255615,-0.7399988174438432,3.3362292343046144e+17,7.673327672819141e-06,7.673327672819141e-06,0.003014122135937214,0.003014122135937214,0.004496857989579439,0.004496857989579439
0.9426500201225281,-0.7349979877471879,3.334420537676923e+17,7.669167644053232e-06,7.669167644053232e-06,0.003012488130480051,0.003012488130480051,0.004494883585721254,0.004494883585721254
0.9427000284194946,-0.7299971580505327,3.3326084050753946e+17,7.664999429835007e-06,7.664999429835007e-06,0.003010850865393877,0.003010850865393877,0.004492929205298424,0.004492929205298424
0.9427499771118164,-0.7250022888183549,3.3307948980843315e+17,7.660828487132676e-06,7.660828487132676e-06,0.0030092124361544847,0.0030092124361544847,0.004490971565246582,0.004490971565246582
0.942799985408783,-0.7200014591216997,3.328977611522048e+17,7.656648449483328e-06,7.656648449483328e-06,0.0030075705144554377,0.0030075705144554377,0.004489010199904442,0.004489010199904442
0.9428499937057495,-0.7150006294250444,3.327156888985928e+17,7.652461135876365e-06,7.652461135876365e-06,0.003005925565958023,0.003005925565958023,0.004487072117626667,0.004487072117626667
0.9429000020027161,-0.7099997997283891,3.325333074073354e+17,7.648266546311788e-06,7.648266546311788e-06,0.0030042780563235283,0.0030042780563235283,0.0044851526618003845,0.0044851526618003845
