z_m,field_energy_J,initial_field_energy_J,field_loss_step_J,field_loss_cumulative_J,raman_target_step_J,raman_target_cumulative_J,raman_actual_step_J,raman_actual_cumulative_J,ionization_plus_ib_step_J,ionization_step_J,plasma_ib_step_J,legacy_alpha_energy_step_J,total_accounted_step_J,total_accounted_cumulative_J,total_accounted_step_from_channels_J,total_accounted_cumulative_from_channels_J,stored_total_step_mismatch_J,stored_total_cumulative_mismatch_J,unaccounted_boundary_filter_or_numerical_step_J,unaccounted_boundary_filter_or_numerical_cumulative_J,relative_closure_signed,relative_closure_abs,relative_step_residual_signed
0.48159998655319214,0.0021595917642116547,0.0021715129259973764,2.561137080192566e-09,1.1921161785721779e-05,5.109608292030998e-10,1.1897957392648095e-06,5.109868639330273e-10,1.189799263556779e-06,3.5566590854769176e-18,3.5566590854769176e-18,0.0,0.0,5.109868639330273e-10,1.189799263556779e-06,5.109868674896864e-10,1.1897992744905015e-06,-3.5566590854769176e-18,-1.0933722570515979e-14,2.0501502162595386e-09,1.0731362522165e-05,0.004941882865945217,0.004941882865945217,0.800484375520186
0.48170000314712524,0.002159588970243931,0.0021715129259973764,2.7939677238464355e-09,1.1923955753445625e-05,5.111656098399919e-10,1.190306875287206e-06,5.111654988176895e-10,1.1903103995791753e-06,3.554645314275657e-18,3.554645314275657e-18,0.0,0.0,5.111654988176895e-10,1.1903103995791753e-06,5.111655023723348e-10,1.1903104399928737e-06,-3.554645314275657e-18,-4.041369844807704e-14,2.282802225028746e-09,1.073364535386645e-05,0.0049429341291793065,0.0049429341291793065,0.8170467416445414
0.48179998993873596,0.0021595864091068506,0.0021715129259973764,2.561137080192566e-09,1.1926516890525818e-05,5.113702239434303e-10,1.1908182386832777e-06,5.114241252712759e-10,1.1908218766620848e-06,3.552693581620338e-18,3.552693581620338e-18,0.0,0.0,5.114241252712759e-10,1.1908218766620848e-06,5.114241288239695e-10,1.1908218641216977e-06,-3.552693581620338e-18,1.2540387158603908e-14,2.04971295492129e-09,1.0735695013863733e-05,0.004943878014878878,0.004943878014878878,0.8003136461431329
0.48190000653266907,0.0021595836151391268,0.0021715129259973764,2.7939677238464355e-09,1.1929310858249664e-05,5.115747270245663e-10,1.191329829453025e-06,5.116088108714223e-10,1.191333467431832e-06,3.5508092641849425e-18,3.5508092641849425e-18,0.0,0.0,5.116088108714223e-10,1.191333467431832e-06,5.116088144222316e-10,1.1913334729361199e-06,-3.5508092641849425e-18,-5.504287753669776e-15,2.2823589129750133e-09,1.0737977390817832e-05,0.00494492906869798,0.00494492906869798,0.8168880740801493
0.4819999933242798,0.002159580821171403,0.0021715129259973764,2.7939677238464355e-09,1.193210482597351e-05,5.117791190833998e-10,1.1918416475964477e-06,5.117851142877328e-10,1.1918452855752548e-06,3.54899236196947e-18,3.54899236196947e-18,0.0,0.0,5.11785169798884e-10,1.1918452855752548e-06,5.117851178367251e-10,1.1918452580539567e-06,5.196215886928836e-17,2.7521298160879636e-14,2.2821825540475515e-09,1.0740259540398256e-05,0.004945980017809589,0.004945980017809589,0.8168249527613322
0.4821000099182129,0.0021595782600343227,0.0021715129259973764,2.561137080192566e-09,1.1934665963053703e-05,5.119833446087796e-10,1.1923535794267082e-06,5.119799584285545e-10,1.1923572174055153e-06,3.547247010876983e-18,3.547247010876983e-18,0.0,0.0,5.119799584285545e-10,1.1923572174055153e-06,5.119799619758015e-10,1.1923572380159324e-06,-3.547247010876983e-18,-2.0610417118845765e-14,2.0491571217640114e-09,1.0742308745648188e-05,0.004946923694094173,0.004946923694094173,0.8000966202129017
0.4821999967098236,0.0021595752332359552,0.0021715129259973764,3.026798367500305e-09,1.1937692761421204e-05,5.121874591118569e-10,1.1928658523174818e-06,5.122229307374937e-10,1.1928694902962889e-06,3.545576106039626e-18,3.545576106039626e-18,0.0,0.0,5.122229307374937e-10,1.1928694902962889e-06,5.122229342830698e-10,1.1928694609502155e-06,-3.545576106039626e-18,2.9346073309369073e-14,2.5145754367628115e-09,1.0744823271124915e-05,0.004948081654264073,0.004948081654264073,0.8307707126323993
0.4823000133037567,0.002159572672098875,0.0021715129259973764,2.561137080192566e-09,1.1940253898501396e-05,5.123914625926318e-10,1.193378238895093e-06,5.124062840700105e-10,1.1933818768739002e-06,3.543980888228317e-18,3.543980888228317e-18,0.0,0.0,5.124063395811618e-10,1.1933818768739002e-06,5.124062876139914e-10,1.1933818672378295e-06,5.196717034302951e-17,9.636070636421233e-15,2.048730740611404e-09,1.0746872021627496e-05,0.00494902512113367,0.00494902512113367,0.79993013902144
0.48240000009536743,0.002159569878131151,0.0021715129259973764,2.7939677238464355e-09,1.1943047866225243e-05,5.12595299539953e-10,1.1938907391595421e-06,5.126782331998925e-10,1.193894490825187e-06,3.542463838984895e-18,3.542463838984895e-18,0.0,0.0,5.126782331998925e-10,1.193894490825187e-06,5.126782367423563e-10,1.193894545474572e-06,-3.542463838984895e-18,-5.4649384992918985e-14,2.281289490646543e-09,1.0749153375400056e-05,0.004950075703769052,0.004950075703769052,0.8165053129196167
0.48249998688697815,0.0021595670841634274,0.0021715129259973764,2.7939677238464355e-09,1.1945841833949089e-05,5.127990809761229e-10,1.1944035804845043e-06,5.127887003908427e-10,1.1944073321501492e-06,3.5410286806221155e-18,3.5410286806221155e-18,0.0,0.0,5.127887003908427e-10,1.1944073321501492e-06,5.127887039318714e-10,1.1944073341785038e-06,-3.5410286806221155e-18,-2.028354646922562e-15,2.281179023455593e-09,1.075143450179894e-05,0.00495112618169694,0.00495112618169694,0.8164657751719157
0.48260000348091125,0.00215956405736506,0.0021715129259973764,3.026798367500305e-09,1.194886863231659e-05,5.130026958788392e-10,1.1949165354963043e-06,5.129586200247616e-10,1.194920287161949e-06,3.539677067501204e-18,3.539677067501204e-18,0.0,0.0,5.129586200247616e-10,1.194920287161949e-06,5.129586235644386e-10,1.1949202928020683e-06,-3.539677067501204e-18,-5.6401192276408964e-15,2.5138397474755436e-09,1.075394834515464e-05,0.004952283827744359,0.004952283827744359,0.8305276540609506
0.482699990272522,0.0021595617290586233,0.0021715129259973764,2.3283064365386963e-09,1.1951196938753128e-05,5.13206199759253e-10,1.1954298315686174e-06,5.131929325941087e-10,1.1954334695474245e-06,3.538411481163998e-18,3.538411481163998e-18,0.0,0.0,5.131929325941087e-10,1.1954334695474245e-06,5.131929361325202e-10,1.195433485738201e-06,-3.538411481163998e-18,-1.6190776441717038e-14,1.8151135039445876e-09,1.0755763469205704e-05,0.004953119707664452,0.004953119707664452,0.779585313796997
0.4828000068664551,0.002159559167921543,0.0021715129259973764,2.561137080192566e-09,1.195375807583332e-05,5.134095926173643e-10,1.1959432413277682e-06,5.134280778307243e-10,1.1959468793065753e-06,3.537233162381416e-18,3.537233162381416e-18,0.0,0.0,5.134280778307243e-10,1.1959468793065753e-06,5.134280813679575e-10,1.1959469138195688e-06,-3.537233162381416e-18,-3.4512993557619855e-14,2.0477090023618416e-09,1.0757811196526745e-05,0.004954062703350329,0.004954062703350329,0.7995311997153542
0.4828999936580658,0.002159555908292532,0.0021715129259973764,3.259629011154175e-09,1.1957017704844475e-05,5.136128744531732e-10,1.1964567647737567e-06,5.13554032632868e-10,1.1964605164394015e-06,3.5361450062856025e-18,3.5361450062856025e-18,0.0,0.0,5.13554032632868e-10,1.1964605164394015e-06,5.13554036169013e-10,1.1964604678557379e-06,-3.5361450062856025e-18,4.858366368477656e-14,2.7460749785213068e-09,1.0760557188405073e-05,0.004955327255748545,0.004955327255748545,0.8424501589366368
0.4830000102519989,0.0021595533471554518,0.0021715129259973764,2.561137080192566e-09,1.1959578841924667e-05,5.138161007778308e-10,1.1969706292802584e-06,5.138166558893431e-10,1.1969742672590655e-06,3.535149908008701e-18,3.535149908008701e-18,0.0,0.0,5.138166558893431e-10,1.1969742672590655e-06,5.13816659424493e-10,1.1969742845151623e-06,-3.535149908008701e-18,-1.7256096767500587e-14,2.047320424303223e-09,1.0762604574665602e-05,0.0049562700943731825,0.0049562700943731825,0.7993794788013805
0.4830999970436096,0.0021595507860183716,0.0021715129259973764,2.561137080192566e-09,1.196213997900486e-05,5.140191605690347e-10,1.1974846074735979e-06,5.140586845087114e-10,1.1974883591392427e-06,3.534248694731325e-18,3.534248694731325e-18,0.0,0.0,5.140587400198626e-10,1.1974883591392427e-06,5.140586880429601e-10,1.1974883432032053e-06,5.19769025365265e-17,1.5936037423819175e-14,2.0470783401727033e-09,1.0764651619865617e-05,0.004957212775936579,0.004957212775936579,0.7992849566719749
0.4832000136375427,0.0021595479920506477,0.0021715129259973764,2.7939677238464355e-09,1.1964933946728706e-05,5.142222203602387e-10,1.1979989267274505e-06,5.142128944868318e-10,1.1980025647062575e-06,3.533443020814698e-18,3.533443020814698e-18,0.0,0.0,5.142128944868318e-10,1.1980025647062575e-06,5.142128980202748e-10,1.1980025561012255e-06,-3.533443020814698e-18,8.60503206335367e-15,2.2797548293596037e-09,1.0766931382022449e-05,0.0049582626256195065,0.0049582626256195065,0.8159560362497965
0.48330000042915344,0.0021595449652522802,0.0021715129259973764,3.026798367500305e-09,1.1967960745096207e-05,5.144251136179889e-10,1.198513245981303e-06,5.144391579392504e-10,1.1985169976469479e-06,3.532735781390965e-18,3.532735781390965e-18,0.0,0.0,5.144391579392504e-10,1.1985169976469479e-06,5.144391614719862e-10,1.1985169952626975e-06,-3.532735781390965e-18,2.3842503627880332e-15,2.5123592095610547e-09,1.0769443747449259e-05,0.004959419591068218,0.004959419591068218,0.8300385108360877
0.48339998722076416,0.0021595424041152,0.0021715129259973764,2.561137080192566e-09,1.19705218821764e-05,5.146278958534367e-10,1.1990279062956688e-06,5.147005599503984e-10,1.1990316579613136e-06,3.532128217231045e-18,3.532128217231045e-18,0.0,0.0,5.147005599503984e-10,1.1990316579613136e-06,5.147005634825266e-10,1.19903169582618e-06,-3.532128217231045e-18,-3.786486640726394e-14,2.0464365202421675e-09,1.0771490224215086e-05,0.004960362010862881,0.004960362010862881,0.7990343570709229
0.48350000381469727,0.00215953984297812,0.0021715129259973764,2.561137080192566e-09,1.1973083019256592e-05,5.148306780888845e-10,1.19954279398371e-06,5.148297899104648e-10,1.1995465456493548e-06,3.531622396286469e-18,3.531622396286469e-18,0.0,0.0,5.148297899104648e-10,1.1995465456493548e-06,5.148297934420872e-10,1.1995465256196222e-06,-3.531622396286469e-18,2.0029732623064395e-14,2.046307290282101e-09,1.0773536473607237e-05,0.004961304325950051,0.004961304325950051,0.7989838990298185
0.483599990606308,0.002159537049010396,0.0021715129259973764,2.7939677238464355e-09,1.1975876986980438e-05,5.150332937908786e-10,1.200057795358589e-06,5.149604631604632e-10,1.200061433337396e-06,3.531219145737849e-18,3.531219145737849e-18,0.0,0.0,5.149604631604632e-10,1.200061433337396e-06,5.149604666916823e-10,1.200061486086314e-06,-3.531219145737849e-18,-5.274891792147172e-14,2.2790072606859724e-09,1.0775815553643042e-05,0.004962353861510498,0.004962353861510498,0.8156884709993998
0.4837000072002411,0.002159534255042672,0.0021715129259973764,2.7939677238464355e-09,1.1978670954704285e-05,5.152357984705702e-10,1.2005730241071433e-06,5.152303583777496e-10,1.2005766620859504e-06,3.5309205335367175e-18,3.5309205335367175e-18,0.0,0.0,5.152303583777496e-10,1.2005766620859504e-06,5.152303619086701e-10,1.2005767164482225e-06,-3.5309205335367175e-18,-5.4362272164018826e-14,2.278737365468686e-09,1.0778094292618334e-05,0.004963403240009706,0.004963403240009706,0.8155918717384338
0.4837999939918518,0.0021595314610749483,0.0021715129259973764,2.7939677238464355e-09,1.1981464922428131e-05,5.154383031502618e-10,1.201088480229373e-06,5.154912607885365e-10,1.201092231895018e-06,3.530727800453993e-18,3.530727800453993e-18,0.0,0.0,5.154912607885365e-10,1.201092231895018e-06,5.154912643192643e-10,1.2010922077125417e-06,-3.530727800453993e-18,2.4182476183128607e-14,2.278476463057899e-09,1.0780372690533113e-05,0.004964452461447673,0.004964452461447673,0.8154984911282858
0.4839000105857849,0.0021595291327685118,0.0021715129259973764,2.3283064365386963e-09,1.198379322886467e-05,5.15640696807651e-10,1.2016041637252783e-06,5.156263194194821e-10,1.2016078017040854e-06,3.530643428031512e-18,3.530643428031512e-18,0.0,0.0,5.156263194194821e-10,1.2016078017040854e-06,5.156263229501255e-10,1.2016078340354918e-06,-3.530643428031512e-18,-3.2331406415374254e-14,1.8126801171192142e-09,1.0782185427160584e-05,0.004965287241939085,0.004965287241939085,0.7785401821136475
0.48399999737739563,0.0021595258731395006,0.0021715129259973764,3.259629011154175e-09,1.1987052857875824e-05,5.158430349538889e-10,1.2021199609080213e-06,5.158249383185876e-10,1.2021237125736661e-06,3.5306678298595826e-18,3.5306678298595826e-18,0.0,0.0,5.158249383185876e-10,1.2021237125736661e-06,5.158249418492554e-10,1.202123658977341e-06,-3.5306678298595826e-18,5.359632504553047e-14,2.7438040728355872e-09,1.0784929145302158e-05,0.004966550747262367,0.004966550747262367,0.8417534828186035
0.48410001397132874,0.0021595233120024204,0.0021715129259973764,2.561137080192566e-09,1.1989613994956017e-05,5.160453175889756e-10,1.2026359854644397e-06,5.160902261103217e-10,1.2026397371300845e-06,3.530802660299429e-18,3.530802660299429e-18,0.0,0.0,5.160902261103217e-10,1.2026397371300845e-06,5.160902296411244e-10,1.2026397492069823e-06,-3.530802660299429e-18,-1.207689771788817e-14,2.045046854082244e-09,1.0786974257825932e-05,0.004967492538812069,0.004967492538812069,0.7984917597337202
0.48420000076293945,0.0021595205180346966,0.0021715129259973764,2.7939677238464355e-09,1.1992407962679863e-05,5.162475447129111e-10,1.2031522373945336e-06,5.162584248985524e-10,1.2031559890601784e-06,3.531048746531663e-18,3.531048746531663e-18,0.0,0.0,5.162584248985524e-10,1.2031559890601784e-06,5.162584284296012e-10,1.2031560076354119e-06,-3.531048746531663e-18,-1.8575233480544202e-14,2.277709298947883e-09,1.0789251973619685e-05,0.004968541446127556,0.004968541446127556,0.8152239123980204
0.48429998755455017,0.0021595179568976164,0.0021715129259973764,2.561137080192566e-09,1.1994969099760056e-05,5.164496608145441e-10,1.2036687166983029e-06,5.164370597832146e-10,1.2036724683639477e-06,3.531406915736899e-18,3.531406915736899e-18,0.0,0.0,5.164370597832146e-10,1.2036724683639477e-06,5.164370633146216e-10,1.2036724446987266e-06,-3.531406915736899e-18,2.3665221114327665e-14,2.0447000204093513e-09,1.0791296631396108e-05,0.004969483028262271,0.004969483028262271,0.7983563379807905
0.4844000041484833,0.002159514930099249,0.0021715129259973764,3.026798367500305e-09,1.1997995898127556e-05,5.166517769161771e-10,1.20418530968891e-06,5.166829186720179e-10,1.2041891750413924e-06,3.531880063047279e-18,3.531880063047279e-18,0.0,0.0,5.166829186720179e-10,1.2041891750413924e-06,5.166829222038979e-10,1.2041891276209305e-06,-3.531880063047279e-18,4.74204619256742e-14,2.5101154488282873e-09,1.0793806723086163e-05,0.0049706389466360485,0.0049706389466360485,0.8292972124539889
0.484499990940094,0.0021595123689621687,0.0021715129259973764,2.561137080192566e-09,1.2000557035207748e-05,5.168537819955077e-10,1.20470224374003e-06,5.168963035373508e-10,1.204705995405675e-06,3.532467361282192e-18,3.532467361282192e-18,0.0,0.0,5.168963035373508e-10,1.204705995405675e-06,5.168963070698182e-10,1.2047060239280004e-06,-3.532467361282192e-18,-2.852232550959303e-14,2.044240776655215e-09,1.0795851039802074e-05,0.004971580371709524,0.004971580371709524,0.7981770255348899
0.4846000075340271,0.0021595098078250885,0.0021715129259973764,2.561137080192566e-09,1.2003118172287941e-05,5.170557870748382e-10,1.205219291477988e-06,5.17081655271312e-10,1.2052231568304705e-06,3.533170878393168e-18,3.533170878393168e-18,0.0,0.0,5.17081655271312e-10,1.2052231568304705e-06,5.170816588044829e-10,1.205223105586805e-06,-3.533170878393168e-18,5.124366562354323e-14,2.044055424921254e-09,1.079789501545747e-05,0.00497252163972176,0.00497252163972176,0.7981046546589244
0.4846999943256378,0.0021595065481960773,0.0021715129259973764,3.259629011154175e-09,1.2006377801299095e-05,5.172577366430176e-10,1.2057365665896214e-06,5.17253295750919e-10,1.2057403182552662e-06,3.5339910279705144e-18,3.5339910279705144e-18,0.0,0.0,5.17253295750919e-10,1.2057403182552662e-06,5.172532992849101e-10,1.2057403588860899e-06,-3.5339910279705144e-18,-4.063082369740265e-14,2.7423757154032558e-09,1.0800637483043829e-05,0.0049737845691538276,0.0049737845691538276,0.8413152865001133
0.4848000109195709,0.0021595037542283535,0.0021715129259973764,2.7939677238464355e-09,1.2009171769022942e-05,5.174596307000456e-10,1.2062539553880924e-06,5.174284334330537e-10,1.206257820740575e-06,3.534927810014231e-18,3.534927810014231e-18,0.0,0.0,5.174284334330537e-10,1.206257820740575e-06,5.174284369679815e-10,1.2062577873230578e-06,-3.534927810014231e-18,3.341751716484816e-14,2.276539290413382e-09,1.0802913948282367e-05,0.004974832900578101,0.004974832900578101,0.8148051500320435
0.48489999771118164,0.002159501425921917,0.0021715129259973764,2.3283064365386963e-09,1.201150007545948e-05,5.176614692459225e-10,1.2067716852470767e-06,5.176587491995122e-10,1.2067754369127215e-06,3.535983292475848e-18,3.535983292475848e-18,0.0,0.0,5.176587491995122e-10,1.2067754369127215e-06,5.176587527354955e-10,1.2067754460757933e-06,-3.535983292475848e-18,-9.163071768564907e-15,1.8106476873391841e-09,1.0804724638546759e-05,0.004975666738702072,0.004975666738702072,0.7776672601699829
0.48500001430511475,0.002159498631954193,0.0021715129259973764,2.7939677238464355e-09,1.2014294043183327e-05,5.178632522806481e-10,1.2072895287928986e-06,5.178759088231288e-10,1.2072932804585434e-06,3.53715830253598e-18,3.53715830253598e-18,0.0,0.0,5.178759088231288e-10,1.2072932804585434e-06,5.178759123602871e-10,1.2072933219881536e-06,-3.53715830253598e-18,-4.1529610145975954e-14,2.2760918150233067e-09,1.0807000762724783e-05,0.0049767149130651046,0.0049767149130651046,0.814644992351532
0.48510000109672546,0.0021594956051558256,0.0021715129259973764,3.026798367500305e-09,1.2017320841550827e-05,5.18065090826525e-10,1.207807599712396e-06,5.180542106408836e-10,1.2078113513780409e-06,3.5384528401946254e-18,3.5384528401946254e-18,0.0,0.0,5.180542106408836e-10,1.2078113513780409e-06,5.180542141793365e-10,1.207811376202333e-06,-3.5384528401946254e-18,-2.4824292105504503e-14,2.5087441568594215e-09,1.0809509490172786e-05,0.004977870203193921,0.004977870203193921,0.8288441621340238
0.4851999878883362,0.0021594930440187454,0.0021715129259973764,2.561137080192566e-09,1.201988197863102e-05,5.182668183500994e-10,1.2083257843187312e-06,5.182773654688333e-10,1.2083296496712137e-06,3.5398664918614785e-18,3.5398664918614785e-18,0.0,0.0,5.182773654688333e-10,1.2083296496712137e-06,5.182773690086998e-10,1.2083296535713418e-06,-3.5398664918614785e-18,-3.900128053765115e-15,2.0428597147237326e-09,1.0811552328959806e-05,0.004978810947668689,0.004978810947668689,0.7976377877322111
0.4853000044822693,0.0021594902500510216,0.0021715129259973764,2.7939677238464355e-09,1.2022675946354866e-05,5.18468601384825e-10,1.2088443099855795e-06,5.184629392473994e-10,1.2088480616512243e-06,3.5414025662589895e-18,3.5414025662589895e-18,0.0,0.0,5.184629392473994e-10,1.2088480616512243e-06,5.18462942788802e-10,1.2088481165141306e-06,-3.5414025662589895e-18,-5.486290632881227e-14,2.275504784599036e-09,1.0813827884703642e-05,0.004979858860262989,0.004979858860262989,0.8144348859786987
0.48539999127388,0.002159487921744585,0.0021715129259973764,2.3283064365386963e-09,1.2025004252791405e-05,5.186703289083994e-10,1.2093629493392655e-06,5.186774898469082e-10,1.209366814691748e-06,3.543058995435627e-18,3.543058995435627e-18,0.0,0.0,5.186774898469082e-10,1.209366814691748e-06,5.186774933899672e-10,1.2093667940075206e-06,-3.543058995435627e-18,2.0684227358111268e-14,1.809628946691788e-09,1.0815637438099657e-05,0.004980692174849492,0.004980692174849492,0.7772297143936158
0.4855000078678131,0.0021594844292849302,0.0021715129259973764,3.4924596548080444e-09,1.2028496712446213e-05,5.188720009208225e-10,1.209881816066627e-06,5.188783847032141e-10,1.2098856814191095e-06,3.54483702016231e-18,3.54483702016231e-18,0.0,0.0,5.188783847032141e-10,1.2098856814191095e-06,5.188783882480511e-10,1.2098856723957687e-06,-3.54483702016231e-18,9.023340766662865e-15,2.9735812701048303e-09,1.0818611031027103e-05,0.004982061539448637,0.004982061539448637,0.8514289538065593
0.48559999465942383,0.0021594821009784937,0.0021715129259973764,2.3283064365386963e-09,1.2030825018882751e-05,5.190736729332457e-10,1.2104009101676638e-06,5.190669005727955e-10,1.2104047755201464e-06,3.54673746761965e-18,3.54673746761965e-18,0.0,0.0,5.190669005727955e-10,1.2104047755201464e-06,5.190669041195329e-10,1.2104047392998882e-06,-3.54673746761965e-18,3.622025813127081e-14,1.8092395359659008e-09,1.0820420243362605e-05,0.0049828946969739,0.0049828946969739,0.777062463760376
0.48570001125335693,0.0021594795398414135,0.0021715129259973764,2.561137080192566e-09,1.2033386155962944e-05,5.192753449456688e-10,1.2109202316423762e-06,5.192634655593054e-10,1.210923983308021e-06,3.548759510627036e-18,3.548759510627036e-18,0.0,0.0,5.192634655593054e-10,1.210923983308021e-06,5.192634691080649e-10,1.2109240027689964e-06,-3.548759510627036e-18,-1.946097540997155e-14,2.0418736146332606e-09,1.0822462172654923e-05,0.004983835022618695,0.004983835022618695,0.7972527634013783
0.48579999804496765,0.002159476513043046,0.0021715129259973764,3.026798367500305e-09,1.2036412954330444e-05,5.194770724692432e-10,1.2114396668039262e-06,5.194532026742138e-10,1.211443418469571e-06,3.5509048035456924e-18,3.5509048035456924e-18,0.0,0.0,5.194532026742138e-10,1.211443418469571e-06,5.194532062251186e-10,1.2114434559752216e-06,-3.5509048035456924e-18,-3.750565053400347e-14,2.5073451648260914e-09,1.0824969535860873e-05,0.004984989684502551,0.004984989684502551,0.8283819602085993
0.48590001463890076,0.002159473719075322,0.0021715129259973764,2.7939677238464355e-09,1.203920692205429e-05,5.196787444816664e-10,1.2119593293391517e-06,5.19648879482304e-10,1.2119630810047965e-06,3.5531725191950065e-18,3.5531725191950065e-18,0.0,0.0,5.19648879482304e-10,1.2119630810047965e-06,5.196488830354765e-10,1.211963104858257e-06,-3.5531725191950065e-18,-2.385346042256954e-14,2.2743188443641316e-09,1.0827243841049494e-05,0.004986037021205637,0.004986037021205637,0.8140104214350382
0.4860000014305115,0.002159471157938242,0.0021715129259973764,2.561137080192566e-09,1.2041768059134483e-05,5.198804164940896e-10,1.2124792192480527e-06,5.198786956484014e-10,1.2124829709136975e-06,3.5555626575749785e-18,3.5555626575749785e-18,0.0,0.0,5.198786956484014e-10,1.2124829709136975e-06,5.19878699203964e-10,1.212482983557461e-06,-3.5555626575749785e-18,-1.2643763506409796e-14,2.0412583845441645e-09,1.0829285088220786e-05,0.004986977032727951,0.004986977032727951,0.7970125458457253
0.4860999882221222,0.002159468363970518,0.0021715129259973764,2.7939677238464355e-09,1.204456202685833e-05,5.20082144017664e-10,1.212999336530629e-06,5.200878616662408e-10,1.2130030881962739e-06,3.558076045866221e-18,3.558076045866221e-18,0.0,0.0,5.200878616662408e-10,1.2130030881962739e-06,5.200878652243168e-10,1.2130030714226854e-06,-3.558076045866221e-18,1.6773588472503674e-14,2.2738798621801948e-09,1.0831558938662056e-05,0.004988024160016049,0.004988024160016049,0.8138533035914103
0.4862000048160553,0.002159465802833438,0.0021715129259973764,2.561137080192566e-09,1.2047123163938522e-05,5.202838715412383e-10,1.2135195675000432e-06,5.202493991163237e-10,1.213523319165688e-06,3.560712684068734e-18,3.560712684068734e-18,0.0,0.0,5.202493991163237e-10,1.213523319165688e-06,5.202494026770364e-10,1.2135233208253625e-06,-3.560712684068734e-18,-1.6596744510259448e-15,2.040887681076242e-09,1.0833599844772834e-05,0.004988964014477123,0.004988964014477123,0.7968678040937944
0.486299991607666,0.002159463008865714,0.0021715129259973764,2.7939677238464355e-09,1.2049917131662369e-05,5.204855435536615e-10,1.2140400258431328e-06,5.205005315644939e-10,1.2140437775087776e-06,3.563471745001904e-18,3.563471745001904e-18,0.0,0.0,5.205005315644939e-10,1.2140437775087776e-06,5.205005351279657e-10,1.2140438213604904e-06,-3.563471745001904e-18,-4.385171285439099e-14,2.2734671922819416e-09,1.0835873354153591e-05,0.004990010984703981,0.004990010984703981,0.8137056032816569
0.4864000082015991,0.0021594599820673466,0.0021715129259973764,3.026798367500305e-09,1.2052943930029869e-05,5.206872710772359e-10,1.2145607115598978e-06,5.206783892930389e-10,1.2145644632255426e-06,3.566353642256039e-18,3.566353642256039e-18,0.0,0.0,5.206783892930389e-10,1.2145644632255426e-06,5.206783928593925e-10,1.2145644997533499e-06,-3.566353642256039e-18,-3.6527807324089373e-14,2.5061199782072663e-09,1.0838379466804327e-05,0.004991165070696624,0.004991165070696624,0.827977180480957
0.48649999499320984,0.00215945765376091,0.0021715129259973764,2.3283064365386963e-09,1.2055272236466408e-05,5.208890541119615e-10,1.2150816246503382e-06,5.208802278389157e-10,1.215085376315983e-06,3.569358789421444e-18,3.569358789421444e-18,0.0,0.0,5.208802278389157e-10,1.215085376315983e-06,5.208802314082745e-10,1.2150853799847582e-06,-3.569358789421444e-18,-3.668775192024469e-15,1.8074262086997805e-09,1.0840186860150425e-05,0.004991997390561939,0.004991997390561939,0.7762836456298828
0.48660001158714294,0.0021594546269625425,0.0021715129259973764,3.026798367500305e-09,1.2058299034833908e-05,5.210908371466871e-10,1.215602765114454e-06,5.210890607898477e-10,1.215606516780099e-06,3.572485945727201e-18,3.572485945727201e-18,0.0,0.0,5.210890607898477e-10,1.215606516780099e-06,5.210890643623337e-10,1.2156064690491206e-06,-3.572485945727201e-18,4.7730978274906997e-14,2.5057093067104574e-09,1.084269251805381e-05,0.004993151267139595,0.004993151267139595,0.8278415019695575
0.48669999837875366,0.0021594518329948187,0.0021715129259973764,2.7939677238464355e-09,1.2061093002557755e-05,5.21292675692564e-10,1.2161240192654077e-06,5.213243170487658e-10,1.2161277709310525e-06,3.575735938353922e-18,3.575735938353922e-18,0.0,0.0,5.213243170487658e-10,1.2161277709310525e-06,5.213243206245017e-10,1.2161277933697451e-06,-3.575735938353922e-18,-2.243869263098973e-14,2.2726434067976697e-09,1.0844965231626702e-05,0.004994197870890226,0.004994197870890226,0.813410758972168
0.4867999851703644,0.0021594492718577385,0.0021715129259973764,2.561137080192566e-09,1.2063654139637947e-05,5.214945697495921e-10,1.2166455007900367e-06,5.215299858640776e-10,1.2166493661425193e-06,3.5791083537113005e-18,3.5791083537113005e-18,0.0,0.0,5.215299858640776e-10,1.2166493661425193e-06,5.21529989443186e-10,1.2166493233591884e-06,-3.5791083537113005e-18,4.278333092801959e-14,2.0396070943284883e-09,1.0847004773495428e-05,0.00499513709710634,0.00499513709710634,0.7963677969845858
0.4869000017642975,0.002159446245059371,0.0021715129259973764,3.026798367500305e-09,1.2066680938005447e-05,5.216964638066202e-10,1.2171672096883412e-06,5.216564957777337e-10,1.217170961353986e-06,3.582601951028418e-18,3.582601951028418e-18,0.0,0.0,5.216564957777337e-10,1.217170961353986e-06,5.216564993603356e-10,1.2171709798585486e-06,-3.582601951028418e-18,-1.850456255713946e-14,2.5051418717225715e-09,1.0849509976651461e-05,0.004996290764269008,0.004996290764269008,0.8276540316068209
0.4869999885559082,0.002159443683922291,0.0021715129259973764,2.561137080192566e-09,1.206924207508564e-05,5.218984688859507e-10,1.2176891459603212e-06,5.219004117762438e-10,1.217692897625966e-06,3.5862175574858874e-18,3.5862175574858874e-18,0.0,0.0,5.219004117762438e-10,1.217692897625966e-06,5.219004153624614e-10,1.217692880273911e-06,-3.5862175574858874e-18,1.7352055012512658e-14,2.039236668416322e-09,1.0851549177459674e-05,0.004997229833423881,0.004997229833423881,0.7962231636047363
