x_focus_cm,rho_1e16_cm3
3.6566589984280142,0.13149301995424878
3.7264425671003067,0.13149301995424878
3.796226135772585,0.11373136682702878
3.8660097044448776,0.11373136682702878
3.93579327311717,0.11373136682702878
4.005576841789463,0.11373136682702878
4.075360410461755,0.11373136682702878
4.145143979134048,0.11373136682702878
4.21492754780634,0.11373136682702878
4.284711116478633,0.11373136682702878
