z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
1.1976499557495117,24.764995574951175,3.020077980136243e+16,1.4519038193938627e-09,1.4519038193938627e-09,1.1406303883632063e-06,1.1406303883632063e-06,0.0014794960152357817,0.0014794960152357817
1.1977499723434448,24.774997234344486,3.015291668581581e+16,1.4496007727515803e-09,1.4496007727515803e-09,1.1388211760277045e-06,1.1388211760277045e-06,0.001478236517868936,0.001478236517868936
1.197849988937378,24.784998893737797,3.0105139469615104e+16,1.4472988363323225e-09,1.4472988363323225e-09,1.137012645813229e-06,1.137012645813229e-06,0.0014769787667319179,0.0014769787667319179
1.197950005531311,24.795000553131107,3.005738372825088e+16,1.4449993424037189e-09,1.4449993424037189e-09,1.1352061619618325e-06,1.1352061619618325e-06,0.0014757233439013362,0.0014757233439013362
1.1980500221252441,24.805002212524418,3.000962583940301e+16,1.4426985162074857e-09,1.4426985162074857e-09,1.1333986549288966e-06,1.1333986549288966e-06,0.0014744697837159038,0.0014744697837159038
1.1981500387191772,24.815003871917728,2.9961814263463936e+16,1.4403970238774377e-09,1.4403970238774377e-09,1.1315904657749343e-06,1.1315904657749343e-06,0.0014732183190062642,0.0014732183190062642
1.1982500553131104,24.82500553131104,2.9913914640695296e+16,1.4380882040754273e-09,1.4380882040754273e-09,1.1297768196527613e-06,1.1297768196527613e-06,0.0014719675527885556,0.0014719675527885556
1.198349952697754,24.834995269775394,2.986584751420211e+16,1.4357737221359912e-09,1.4357737221359912e-09,1.127958398683404e-06,1.127958398683404e-06,0.00147071888204664,0.00147071888204664
1.198449969291687,24.844996929168705,2.981759785159885e+16,1.4334465836540744e-09,1.4334465836540744e-09,1.1261303143328405e-06,1.1261303143328405e-06,0.001469471026211977,0.001469471026211977
1.1985499858856201,24.854998588562015,2.976973903101952e+16,1.4311056784066523e-09,1.4311056784066523e-09,1.124291202359018e-06,1.124291202359018e-06,0.001468224567361176,0.001468224567361176
1.1986500024795532,24.865000247955326,2.972178572115968e+16,1.428748896969978e-09,1.428748896969978e-09,1.1224396985198837e-06,1.1224396985198837e-06,0.0014669790398329496,0.0014669790398329496
1.1987500190734863,24.875001907348636,2.967367135002624e+16,1.4263764613886565e-09,1.4263764613886565e-09,1.1205759165022755e-06,1.1205759165022755e-06,0.0014657352585345507,0.0014657352585345507
1.1988500356674194,24.885003566741947,2.962545175219405e+16,1.4239887047295952e-09,1.4239887047295952e-09,1.1186999699930311e-06,1.1186999699930311e-06,0.0014644927578046918,0.0014644927578046918
1.1989500522613525,24.895005226135257,2.957720423707443e+16,1.4215875143719359e-09,1.4215875143719359e-09,1.1168135642947163e-06,1.1168135642947163e-06,0.001463251537643373,0.001463251537643373
1.199049949645996,24.904994964599613,2.952904906375168e+16,1.4191796626761288e-09,1.4191796626761288e-09,1.114922042688704e-06,1.114922042688704e-06,0.0014620113652199507,0.0014620113652199507
1.1991499662399292,24.914996623992923,2.9481069984088064e+16,1.4167673700882233e-09,1.4167673700882233e-09,1.1130268831038848e-06,1.1130268831038848e-06,0.0014607732882723212,0.0014607732882723212
1.1992499828338623,24.924998283386234,2.943338940465152e+16,1.4143588522586015e-09,1.4143588522586015e-09,1.1111346793768462e-06,1.1111346793768462e-06,0.0014595371903851628,0.0014595371903851628
1.1993499994277954,24.934999942779545,2.9386073897435136e+16,1.4119613256369234e-09,1.4119613256369234e-09,1.1092511158494744e-06,1.1092511158494744e-06,0.001458302023820579,0.001458302023820579
1.1994500160217285,24.945001602172855,2.933918144449741e+16,1.4095776768030532e-09,1.4095776768030532e-09,1.1073785799453617e-06,1.1073785799453617e-06,0.0014570686034858227,0.0014570686034858227
1.1995500326156616,24.955003261566166,2.929278506028237e+16,1.4072168985634903e-09,1.4072168985634903e-09,1.1055238928747713e-06,1.1055238928747713e-06,0.0014558372786268592,0.0014558372786268592
1.1996500492095947,24.965004920959476,2.924687185988813e+16,1.4048803231858642e-09,1.4048803231858642e-09,1.103688305192918e-06,1.103688305192918e-06,0.001454607816413045,0.001454607816413045
1.1997499465942383,24.97499465942383,2.920139889364173e+16,1.4025698380493168e-09,1.4025698380493168e-09,1.1018731811418547e-06,1.1018731811418547e-06,0.0014533803332597017,0.0014533803332597017
1.1998499631881714,24.984996318817142,2.9156325359353856e+16,1.4002846659977308e-09,1.4002846659977308e-09,1.1000779522873927e-06,1.1000779522873927e-06,0.0014521547127515078,0.0014521547127515078
1.1999499797821045,24.994997978210453,2.9111561062711296e+16,1.3980223645404521e-09,1.3980223645404521e-09,1.098300572266453e-06,1.098300572266453e-06,0.001450930954888463,0.001450930954888463
1.2000499963760376,25.004999637603763,2.9067000777015296e+16,1.3957810462983389e-09,1.3957810462983389e-09,1.0965397905238206e-06,1.0965397905238206e-06,0.0014497091760858893,0.0014497091760858893
1.2001500129699707,25.015001296997074,2.9022558602919936e+16,1.393554938111663e-09,1.393554938111663e-09,1.094790945899149e-06,1.094790945899149e-06,0.0014484899584203959,0.0014484899584203959
1.2002500295639038,25.025002956390384,2.8978129313726464e+16,1.3913363794415545e-09,1.3913363794415545e-09,1.0930480129900388e-06,1.0930480129900388e-06,0.001447272370569408,0.001447272370569408
1.200350046157837,25.035004615783695,2.893365707486003e+16,1.3891251482434086e-09,1.3891251482434086e-09,1.0913107644228148e-06,1.0913107644228148e-06,0.0014460573438555002,0.0014460573438555002
1.2004499435424805,25.04499435424805,2.888906457690931e+16,1.3869150272682873e-09,1.3869150272682873e-09,1.0895745390371303e-06,1.0895745390371303e-06,0.0014448438305407763,0.0014448438305407763
1.2005499601364136,25.05499601364136,2.884434537742336e+16,1.3847015756240921e-09,1.3847015756240921e-09,1.0878356988541782e-06,1.0878356988541782e-06,0.0014436322962865233,0.0014436322962865233
1.2006499767303467,25.06499767303467,2.8799490886467584e+16,1.3824853484223354e-09,1.3824853484223354e-09,1.0860945849344716e-06,1.0860945849344716e-06,0.0014424228575080633,0.0014424228575080633
